ID_AGREG;ID;BESOIN
05215101;052151011001010101;155340.0909
04104905;041049050303010206;17357219.69
04105005;041050051803030203;18686612.61
05215104;052151041001090102;93487.19026
05215104;052151041202030103;88943.22801
02186805;021868050701100102;377668.591
02186805;021868050701030103;979682.4718
02186705;021867050701010201;648692.6746
04098605;040986051202030203;2167003.647
05258903;052589030801090202;963126.1916
04118803;041188030801060202;4151191.204
01028305;010283051703010206;20136804.92
01018403;010184030701010206;8035909.71
04118705;041187050801060202;142363.6805
01018401;010184011102060102;23416292.08
01018403;010184031102010206;3601876.316
04100202;041002021803010206;16685184.93
04100205;041002050801010206;11246946.42
04100506;041005061202060202;105912.0934
04090305;040903051202060202;466041.9997
04100405;041004051803060202;696897.757
03161505;031615051102030203;1031625.361
02183705;021837051703060102;958634.9219
06173404;061734040103090102;7038422.31
06173404;061734040103060202;6849412.688
03164105;031641050701030203;36451586.11
02183805;021838050701100102;1456715.393
02183805;021838051703030103;6889579.822
02183805;021838051703100102;4005766.02
02182005;021820051102030203;4099260.435
02192305;021923051102040204;3783803.177
02262905;022629050701010201;917196.5275
01024201;010242011703030203;404943.6574
01014205;010142051703030103;1753443.283
01024204;010242041703010106;2275604.646
01014202;010142021102040104;86167.39838
01014404;010144040701040104;25453.40867
04104906;041049061202030203;8138361.292
05225204;052252041603010206;14581082.74
02195705;021957050701010101;154267.1245
02197105;021971051703010201;269009.9156
02197005;021970051102030103;755939.0805
01028505;010285050701010201;3837617.965
04118803;041188031202040104;2263658.668
04100405;041004051803090202;702028.462
05289001;052890010701090202;235826.1189
01028405;010284051102010101;928893.024
04119403;041194030303010101;28188865.88
06030103;060301031202010201;57802.86819
03062705;030627051102010106;175785.6782
05141301;051413011703030203;4706749.705
02041605;020416051102090102;162040.3542
02263005;022630051102010201;1201411.9
02262905;022629050701010206;2179461.7
02183805;021838051102060202;2123686.165
02183805;021838051703040204;26743985.58
01014205;010142051703010206;2021898.076
01024203;010242031703030203;1008359.895
