ID_AGREG;ID;BESOIN
05258901;05258901120202;3714.490593
02047905;02047905170302;74514799.15
05225204;05225204100102;68958318.3
07291601;07291601170302;2044781.698
01014403;01014403070102;22442571.5
04111005;04111005080102;14188773.59
03069605;03069605170302;190089704.1
01024404;01024404170302;75793476.35
08326005;08326005070102;30703.15981
01014203;01014203070102;14685142.79
08276004;08276004170302;8787091.135
03121205;03121205170302;204650425
07298203;07298203110202;223680.8682
05225204;05225204160302;89357842.11
06030101;06030101170302;2481920.026
01024501;01024501070102;47357.74411
02185503;02185503110202;38595.13962
07298206;07298206110202;27865.93564
07299105;07299105110202;1463914.55
04090601;04090601120202;173997.8391
04090305;04090305080102;119083.7696
05289001;05289001070102;1371948.824
07088003;07088003170302;8300.068633
05289004;05289004070102;11902663
03062601;03062601170302;28281.15081
05141304;05141304170302;20776294.7
07085905;07085905170302;29663286.65
04104905;04104905080102;30852170.68
07209106;07209106110202;230403.038
07291601;07291601070102;4024843.666
04105006;04105006030302;92680872.1
07296101;07296101170302;4086494.081
02262905;02262905070102;15596364.65
07088005;07088005070102;7316205.717
02185405;02185405070102;20136601.9
01028502;01028502110202;40601.9708
02267805;02267805070102;13352811.85
02186805;02186805170302;13009754.84
02197105;02197105110202;193622.1295
04090601;04090601080102;380095.1485
05141304;05141304060102;91078587.13
04100406;04100406080102;469997.6278
01028504;01028504070102;1535526.699
04104906;04104906080102;112875772.5
04104805;04104805180302;3861.602632
07298206;07298206070102;36124.29244
08356004;08356004170302;76954850.94
07084303;07084303170302;254343.9929
03247604;03247604070102;21925.216
06173601;06173601130302;6282.122978
02185401;02185401070102;36671.25148
06151402;06151402140302;72937.27275
02195705;02195705070102;3959477.771
03060905;03060905110202;61359385.35
06050702;06050702080102;4748262.144
07086505;07086505070102;3411761.099
04091105;04091105080102;10763004.17
03071905;03071905170302;743460286.3
04118705;04118705080102;199968.5614
03062605;03062605170302;87326056.4
03169205;03169205170302;68689066.94
03164105;03164105070102;198043415.7
08356005;08356005110202;5222237.346
02185405;02185405170302;76302124.11
04100205;04100205030302;308614.1795
07085904;07085904170302;3271256.696
04104705;04104705080102;160079.8967
01028405;01028405170302;74420980.89
03242804;03242804110202;21108.39619
02263004;02263004170302;30012.66726
04100406;04100406120202;84777.57038
01028505;01028505070102;73792446.57
05258904;05258904030302;1606458.17
07298203;07298203070102;185107.1174
07299106;07299106070102;434027.2161
04104602;04104602030302;41195.58372
07201605;07201605110202;11230267.2
07298202;07298202170302;128479.918
07083204;07083204170302;185547.0116
03169304;03169304170302;99472.09945
06173403;06173403010302;31900703.33
01028305;01028305070102;93358005.61
04104602;04104602080102;64668.27781
01024201;01024201110202;185963.7998
01024505;01024505110202;5732137.254
06030103;06030103170302;4923053.98
07299101;07299101110202;49525336.65
03236305;03236305070102;21933765.16
07291601;07291601110202;4047468.902
02267805;02267805110202;5281993.543
04100505;04100505180302;5959.356568
01018402;01018402170302;56132437.88
02192405;02192405110202;556896.5438
01024402;01024402070102;603494.9869
07293302;07293302070102;636267.5327
06050705;06050705080102;69672355.77
02185503;02185503170302;38595.13962
01028503;01028503070102;173211.3372
05258904;05258904150302;359607.8353
06173504;06173504120202;128113148
03121205;03121205070102;59176222
03121203;03121203070102;243390
05225203;05225203040302;102911.1069
02194005;02194005170302;175235.311
08326005;08326005110202;31377.89474
02186705;02186705070102;1298706.437
01024405;01024405170302;620311784.7
01024503;01024503170302;402999.4043
07134305;07134305110202;14779683.46
01014204;01014204070102;114603.3427
02263005;02263005070102;83880241.03
06173503;06173503050102;128331621.5
07293302;07293302170302;725035.8379
04098601;04098601120202;15372652.97
01014405;01014405070102;1663135
02041605;02041605070102;15392391.69
04100805;04100805030302;61118059.63
01024203;01024203170302;1121605.191
03247605;03247605070102;127313489.8
01024204;01024204110202;5204127.53
01028404;01028404170302;20870586.71
06030102;06030102120202;1965870.382
02192405;02192405170302;2584692.728
07081804;07081804170302;442041.0529
05289001;05289001110202;580440.6858
01028304;01028304170302;4922582.906
04098601;04098601030302;65255089.51
04100406;04100406180302;260394.2943
04090605;04090605120202;14975.66382
03066405;03066405110202;143693653.9
07081801;07081801170302;418821.5118
06030105;06030105120202;45375862.54
01014401;01014401070102;43228399.24
04104905;04104905030302;33834672.37
04090601;04090601180302;88847.3334
01024501;01024501110202;22878.51256
01028401;01028401170302;250921.5756
