"BRANCHE";"SS_BRANCHE";"BAT_TYPE";"ID_AGREG";"GESTE";"PERIODE_DETAIL";"PERIODE_SIMPLE";"COD_BRANCHE";"COD_SS_BRANCHE";"COD_BAT_TYPE";"COD_PERIODE_DETAIL";"COD_PERIODE_SIMPLE";"BESOIN";"SURFACE_CHAUFFEE";"ETABLISSEMENTS";"COUT_PLAN_MIN";"COUT_PLAN_MAX";"COUT_FEN_MIN";"COUT_FEN_MAX";"COUT_MUR_MIN";"COUT_MUR_MAX";"COUT_TOIT_MIN";"COUT_TOIT_MAX";"BESOIN_INIT";"COUT_FENMUR_MOY_M2";"COUT_TOIT_MOY_M2";"COUT_FEN_MOY_M2";"COUT_MUR_MOY_M2";"COUT_PLAN_MOY_M2";"COUT_ENS_MOY_M2";"GAIN_TOT";"Smur/Sparois";"Sfen/Sparois";"Stoit/Sparois";"Splancher/Sparois";"REPART_FEN";"REPART_MUR";"REPART_PLAN";"REPART_TOIT";"REPART_PLANTOIT";"REPART_FENMUR";"REPART_ENS";"GAIN_FEN";"GAIN_FENMUR";"GAIN_ENS";"EXIGENCE";"CEE_TOIT";"CEE_PLAN";"CEE_FEN";"CEE_MUR";"CEE_FENMUR";"CEE_ENS"
"Sport Loisir Culture";"Loisir";"Grand bar café tabac";"0720160701";"ENS_MOD";"1981-1998";"1981-1998";"07";"20";"16";"07";"01";17003655.0225161;294925.000028475;266005.628582424;11797000.001139;14746250.0014238;37824131.2536519;45787106.2544207;0;0;0;0;29036676.0036632;0;0;155.25;0;50;205.25;0.414407660836559;0.166432973230598;0.0713284170988276;0.381119304835287;0.381119304835287;0.237761390329426;0;0.762238609670574;0;0.762238609670574;0;1;0.0985301416036653;0;0.414407660836559;"RT par element";0;1033.3333333333;718.2990111282;0;NA;1751.6323444615
"Sport Loisir Culture";"Loisir";"Grand bar café tabac";"0720160701";"ENS_BBC";"1981-1998";"1981-1998";"07";"20";"16";"07";"01";3091152.07988261;294925.000028475;266005.628582424;13271625.0012814;16220875.0015661;37824131.2536519;45787106.2544207;1990743.75019221;3185190.00030753;0;0;29036676.0036632;166.05;0;564.766736061042;39.2881207694638;200.078392807454;804.13324963796;0.893543183817161;0.166432973230598;0.0713284170988276;0.381119304835287;0.381119304835287;0.0713284170988276;0.166432973230598;0.762238609670574;0;0.762238609670574;0.237761390329426;1;0.0637350209111249;0.21245006970375;0.893543183817161;"BBC renovation";0;1033.3333333333;718.2990111282;704.2147167924;1422.5137279206;2455.8470612539
"Sport Loisir Culture";"Loisir";"Grand bar café tabac";"0720160701";"ENS_MAX";"1981-1998";"1981-1998";"07";"20";"16";"07";"01";2447377.49214066;294925.000028475;266005.628582424;13271625.0012814;16220875.0015661;45787106.2544207;55740825.0053817;2388892.50023065;3583338.75034597;0;0;29036676.0036632;201.15;0;189;12.15;55;256.15;0.915714267988805;0.166432973230598;0.0713284170988276;0.381119304835287;0.381119304835287;0.0713284170988276;0.166432973230598;0.762238609670574;0;0.762238609670574;0.237761390329426;1;0.0653164492504531;0.21772149750151;0.915714267988804;"Maximale";0;1033.3333333333;718.2990111282;704.2147167924;1422.5137279206;2455.8470612539
"Sport Loisir Culture";"Loisir";"Grand bar café tabac";"0720161102";"Etat initial";"1999-2008";"1999-2008";"07";"20";"16";"11";"02";27822730.238132;278125.000035875;715.000000084;0;0;0;0;0;0;0;0;27822730.238132;0;0;0;0;0;0;0;0.166432973230598;0.0713284170988276;0.381119304835287;0.381119304835287;0;0;0;0;0;0;0;0;0;0;"Etat initial";0;0;0;0;NA;NA
"Sport Loisir Culture";"Loisir";"Grand bar café tabac";"0720161102";"ENS_MOD";"1999-2008";"1999-2008";"07";"20";"16";"11";"02";16309989.7027787;278125.000035875;247480.913216416;11125000.001435;13906250.0017937;35669531.2546009;43178906.2555695;0;0;0;0;27822730.238132;0;0;155.25;0;50;205.25;0.41378902921521;0.166432973230598;0.0713284170988276;0.381119304835287;0.381119304835287;0.237761390329426;0;0.762238609670574;0;0.762238609670574;0;1;0.0983830548892716;0;0.41378902921521;"RT par element";0;1033.3333333333;718.2990111282;0;NA;1751.6323444615
"Sport Loisir Culture";"Loisir";"Grand bar café tabac";"0720161102";"ENS_BBC";"1999-2008";"1999-2008";"07";"20";"16";"11";"02";3104994.94579104;278125.000035875;247480.913216416;12515625.0016144;15296875.0019731;35669531.2546009;43178906.2555695;1877343.75024216;3003750.00038745;0;0;27822730.238132;166.05;0;557.532079526598;38.7848403148938;197.515390492515;793.832310334006;0.88840078169124;0.166432973230598;0.0713284170988276;0.381119304835287;0.381119304835287;0.0713284170988276;0.166432973230598;0.762238609670574;0;0.762238609670574;0.237761390329426;1;0.0633682215073972;0.211227405024658;0.888400781691239;"BBC renovation";0;1033.3333333333;718.2990111282;704.2147167924;1422.5137279206;2455.8470612539
"Sport Loisir Culture";"Loisir";"Grand bar café tabac";"0720161102";"ENS_MAX";"1999-2008";"1999-2008";"07";"20";"16";"11";"02";2477101.76071357;278125.000035875;247480.913216416;12515625.0016144;15296875.0019731;43178906.2555695;52565625.0067803;2252812.50029059;3379218.75043588;0;0;27822730.238132;201.15;0;189;12.15;55;256.15;0.910968415410267;0.166432973230598;0.0713284170988276;0.381119304835287;0.381119304835287;0.0713284170988276;0.166432973230598;0.762238609670574;0;0.762238609670574;0.237761390329426;1;0.0649779350982416;0.216593116994139;0.910968415410267;"Maximale";0;1033.3333333333;718.2990111282;704.2147167924;1422.5137279206;2455.8470612539
"Sport Loisir Culture";"Loisir";"Grand bar café tabac";"0720161703";"Etat initial";"Av 1980";"Av 1980";"07";"20";"16";"17";"03";54167419.7991237;521075.0000419;1479.000000153;0;0;0;0;0;0;0;0;54167419.7991237;0;0;0;0;0;0;0;0.166432973230598;0.0713284170988276;0.381119304835287;0.381119304835287;0;0;0;0;0;0;0;0;0;0;"Etat initial";0;0;0;0;NA;NA
"Sport Loisir Culture";"Loisir";"Grand bar café tabac";"0720161703";"ENS_MOD";"Av 1980";"Av 1980";"07";"20";"16";"17";"03";31961432.8876227;521075.0000419;468528.210413641;20843000.001676;26053750.002095;66827868.7553736;80896893.7565049;0;0;0;0;54167419.7991237;0;0;155.25;0;50;205.25;0.409950981491281;0.166432973230598;0.0713284170988276;0.381119304835287;0.381119304835287;0.237761390329426;0;0.762238609670574;0;0.762238609670574;0;1;0.0974705153262796;0;0.409950981491281;"RT par element";0;1033.3333333333;718.2990111282;0;NA;1751.6323444615
"Sport Loisir Culture";"Loisir";"Grand bar café tabac";"0720161703";"ENS_BBC";"Av 1980";"Av 1980";"07";"20";"16";"17";"03";6350499.48182094;521075.0000419;468528.210413641;23448375.0018855;28659125.0023045;66827868.7553736;80896893.7565049;3517256.25028282;5627610.00045252;0;0;54167419.7991237;166.05;0;554.677533748997;38.5862632173216;196.50411823636;789.767915202679;0.882761639646648;0.166432973230598;0.0713284170988276;0.381119304835287;0.381119304835287;0.0713284170988276;0.166432973230598;0.762238609670574;0;0.762238609670574;0.237761390329426;1;0.0629659904315611;0.20988663477187;0.882761639646648;"BBC renovation";0;1033.3333333333;718.2990111282;704.2147167924;1422.5137279206;2455.8470612539
"Sport Loisir Culture";"Loisir";"Grand bar café tabac";"0720161703";"ENS_MAX";"Av 1980";"Av 1980";"07";"20";"16";"17";"03";5098031.62640883;521075.0000419;468528.210413641;23448375.0018855;28659125.0023045;80896893.7565049;98483175.0079191;4220707.50033939;6331061.25050908;0;0;54167419.7991237;201.15;0;189;12.15;55;256.15;0.905883801641013;0.166432973230598;0.0713284170988276;0.381119304835287;0.381119304835287;0.0713284170988276;0.166432973230598;0.762238609670574;0;0.762238609670574;0.237761390329426;1;0.0646152576465218;0.215384192155073;0.905883801641013;"Maximale";0;1033.3333333333;718.2990111282;704.2147167924;1422.5137279206;2455.8470612539
"Sport Loisir Culture";"Loisir";"Salle non spécialisée";"0720910701";"Etat initial";"1981-1998";"1981-1998";"07";"20";"91";"07";"01";138055172.830543;2279254.51;6362;0;0;0;0;0;0;0;0;138055172.830543;0;0;0;0;0;0;0;0.232460838148134;0.012234780955165;0.377652190448351;0.377652190448351;0;0;0;0;0;0;0;0;0;0;"Etat initial";0;0;0;0;NA;NA
"Sport Loisir Culture";"Loisir";"Salle non spécialisée";"0720910701";"ENS_MOD";"1981-1998";"1981-1998";"07";"20";"91";"07";"01";101819719.503585;2279254.51;2023629.478539;0;0;41026581.18;61539871.77;194876260.605;272826764.847;0;0;138055172.830543;146.7;0;27;119.7;0;0;0.262470812096519;0.232460838148134;0.012234780955165;0.377652190448351;0.377652190448351;0.0500000000000002;0.95;0;0;0;1;0;0.013123540604826;0.262470812096519;0;"RT par element";0;0;143.0885880262;140.2829294374;283.3715174636;NA
"Sport Loisir Culture";"Loisir";"Salle non spécialisée";"0720910701";"ENS_BBC";"1981-1998";"1981-1998";"07";"20";"91";"07";"01";56532603.9966119;2279254.51;2023629.478539;0;0;41026581.18;61539871.77;214363886.6655;292314390.9075;159547815.7;182340360.8;138055172.830543;155.25;127.061490881201;42.8832531724053;203.695452568925;0;373.640196622531;0.590507165812591;0.232460838148134;0.012234780955165;0.377652190448351;0.377652190448351;0.012234780955165;0.232460838148134;0;0.755304380896702;0.755304380896702;0.244695619103299;1;0.00722472582617235;0.144494516523446;0.590507165812591;"BBC renovation";516.6666666667;0;143.0885880262;140.2829294374;283.3715174636;800.0381841303
"Sport Loisir Culture";"Loisir";"Salle non spécialisée";"0720910701";"ENS_MAX";"1981-1998";"1981-1998";"07";"20";"91";"07";"01";50454191.2136268;2279254.51;2023629.478539;0;0;71796517.065;102566452.95;243595325.75625;311802016.968;182340360.8;205132905.9;138055172.830543;181.8;90;45;136.8;0;271.8;0.634536032376295;0.232460838148134;0.012234780955165;0.377652190448351;0.377652190448351;0.012234780955165;0.232460838148134;0;0.755304380896702;0.755304380896702;0.244695619103299;1;0.00776340936428345;0.155268187285668;0.634536032376295;"Maximale";516.6666666667;0;143.0885880262;140.2829294374;283.3715174636;800.0381841303
"Sport Loisir Culture";"Loisir";"Salle non spécialisée";"0720911102";"Etat initial";"1999-2008";"1999-2008";"07";"20";"91";"11";"02";39479875.4793193;836013.185;2522;0;0;0;0;0;0;0;0;39479875.4793193;0;0;0;0;0;0;0;0.232460838148134;0.012234780955165;0.377652190448351;0.377652190448351;0;0;0;0;0;0;0;0;0;0;"Etat initial";0;0;0;0;NA;NA
"Sport Loisir Culture";"Loisir";"Salle non spécialisée";"0720911102";"ENS_MOD";"1999-2008";"1999-2008";"07";"20";"91";"11";"02";39409570.9652351;836013.185;820721.361042;0;0;0;0;0;0;0;0;39479875.4793193;0;0;0;0;0;0;0;0.232460838148134;0.012234780955165;0.377652190448351;0.377652190448351;0;0;0;0;0;0;0;0;0;0;"RT par element";0;0;0;0;NA;NA
"Sport Loisir Culture";"Loisir";"Salle non spécialisée";"0720911102";"ENS_BBC";"1999-2008";"1999-2008";"07";"20";"91";"11";"02";20440278.6143898;836013.185;820721.361042;0;0;18810296.6625;26334415.3275;78627040.04925;107218690.97625;58520922.95;66881054.8;39479875.4793193;159.75;201.765446994409;79.4451447540485;323.455232212911;0;604.665823961369;0.482260813484658;0.232460838148134;0.012234780955165;0.377652190448351;0.377652190448351;0.012234780955165;0.232460838148134;0;0.755304380896702;0.755304380896702;0.244695619103299;1;0.00590035541624447;0.118007108324889;0.482260813484658;"BBC renovation";516.6666666667;0;143.0885880262;140.2829294374;283.3715174636;800.0381841303
"Sport Loisir Culture";"Loisir";"Salle non spécialisée";"0720911102";"ENS_MAX";"1999-2008";"1999-2008";"07";"20";"91";"11";"02";18703979.6897809;836013.185;820721.361042;0;0;30096474.66;41382652.6575;89348909.146875;114366603.708;66881054.8;75241186.65;39479875.4793193;186.3;90;49.5;136.8;0;276.3;0.526240154947334;0.232460838148134;0.012234780955165;0.377652190448351;0.377652190448351;0.012234780955165;0.232460838148134;0;0.755304380896702;0.755304380896702;0.244695619103299;1;0.00643843302559272;0.128768660511854;0.526240154947334;"Maximale";516.6666666667;0;143.0885880262;140.2829294374;283.3715174636;800.0381841303
"Sport Loisir Culture";"Loisir";"Salle non spécialisée";"0720911703";"Etat initial";"Av 1980";"Av 1980";"07";"20";"91";"17";"03";286725617.798068;1733686.025;5259;0;0;0;0;0;0;0;0;286725617.798068;0;0;0;0;0;0;0;0.232460838148134;0.012234780955165;0.377652190448351;0.377652190448351;0;0;0;0;0;0;0;0;0;0;"Etat initial";0;0;0;0;NA;NA
"Sport Loisir Culture";"Loisir";"Salle non spécialisée";"0720911703";"ENS_MOD";"Av 1980";"Av 1980";"07";"20";"91";"17";"03";145597128.147038;1733686.025;1948237.579895;0;0;31206348.45;46809522.675;148230155.1375;207522217.1925;104021161.5;121358021.75;286725617.798068;146.7;70;27;119.7;0;216.7;0.492207465572268;0.232460838148134;0.012234780955165;0.377652190448351;0.377652190448351;0.012234780955165;0.232460838148134;0;0.755304380896702;0.755304380896702;0.244695619103299;1;0.00602205052577361;0.120441010515472;0.492207465572268;"RT par element";516.6666666667;0;143.0885880262;140.2829294374;283.3715174636;800.0381841303
"Sport Loisir Culture";"Loisir";"Salle non spécialisée";"0720911703";"ENS_BBC";"Av 1980";"Av 1980";"07";"20";"91";"17";"03";103040036.616668;1733686.025;1948237.579895;0;0;31206348.45;46809522.675;163053170.65125;222345232.70625;121358021.75;138694882;286725617.798068;155.25;112.49417486928;37.966784018382;180.342224087314;0;330.803182974976;0.640631913506815;0.232460838148134;0.012234780955165;0.377652190448351;0.377652190448351;0.012234780955165;0.232460838148134;0;0.755304380896702;0.755304380896702;0.244695619103299;1;0.00783799113464409;0.156759822692881;0.640631913506815;"BBC renovation";516.6666666667;0;143.0885880262;140.2829294374;283.3715174636;800.0381841303
"Sport Loisir Culture";"Loisir";"Salle non spécialisée";"0720911703";"ENS_MAX";"Av 1980";"Av 1980";"07";"20";"91";"17";"03";37162711.9305172;1733686.025;1948237.579895;60679010.875;78015871.125;54611109.7875;78015871.125;185287693.921875;237168248.22;138694882;156031742.25;286725617.798068;181.8;90;45;136.8;45;316.8;0.870389286398923;0.232460838148134;0.012234780955165;0.377652190448351;0.377652190448351;0.012234780955165;0.232460838148134;0.377652190448351;0.377652190448351;0.755304380896702;0.244695619103299;1;0.0106490222648132;0.212980445296263;0.870389286398924;"Maximale";516.6666666667;1033.3333333333;143.0885880262;140.2829294374;283.3715174636;1833.3715174636
"Sport Loisir Culture";"Loisir";"Vestiaire et rangement";"0720950701";"Etat initial";"1981-1998";"1981-1998";"07";"20";"95";"07";"01";5131604.06687474;57800.208200675;1022;0;0;0;0;0;0;0;0;5131604.06687474;0;0;0;0;0;0;0;0.336470744203802;0;0.331764627898099;0.331764627898099;0;0;0;0;0;0;0;0;0;0;"Etat initial";0;0;0;0;NA;NA
"Sport Loisir Culture";"Loisir";"Vestiaire et rangement";"0720950701";"ENS_MOD";"1981-1998";"1981-1998";"07";"20";"95";"07";"01";4015776.9268178;57800.208200675;63226.659798317;0;0;0;0;7018596.70843052;9826035.39180273;0;0;5131604.06687474;169.99999996;0;0;169.99999996;0;0;0.21744217315201;0.336470744203802;0;0.331764627898099;0.331764627898099;0;1;0;0;0;1;0;0;0.21744217315201;0;"RT par element";0;0;0;1317.4650984805;1317.4650984805;NA
"Sport Loisir Culture";"Loisir";"Vestiaire et rangement";"0720950701";"ENS_BBC";"1981-1998";"1981-1998";"07";"20";"95";"07";"01";2102809.02727011;57800.208200675;63226.659798317;0;0;0;0;7720456.37927357;10527895.0626458;4046014.57404725;4624016.656054;5131604.06687474;182.1428571;150.109225735823;0;341.766540657394;0;491.875766393216;0.590223836471707;0.336470744203802;0;0.331764627898099;0.331764627898099;0;0.336470744203802;0;0.663529255796198;0.663529255796198;0.336470744203802;1;0;0.198593053504458;0.590223836471707;"BBC renovation";516.6666666667;0;0;1317.4650984805;1317.4650984805;1834.1317651472
"Sport Loisir Culture";"Loisir";"Vestiaire et rangement";"0720950701";"ENS_MAX";"1981-1998";"1981-1998";"07";"20";"95";"07";"01";1961527.54727701;57800.208200675;63226.659798317;0;0;0;0;8773245.88553814;11229754.7334888;4624016.656054;5202018.73806075;5131604.06687474;194.28571424;90;0;194.28571424;0;284.28571424;0.617755477290431;0.336470744203802;0;0.331764627898099;0.331764627898099;0;0.336470744203802;0;0.663529255796198;0.663529255796198;0.336470744203802;1;0;0.207856645179886;0.617755477290431;"Maximale";516.6666666667;0;0;1317.4650984805;1317.4650984805;1834.1317651472
"Sport Loisir Culture";"Loisir";"Vestiaire et rangement";"0720951102";"Etat initial";"1999-2008";"1999-2008";"07";"20";"95";"11";"02";2465316.01353394;42220.23276888;920;0;0;0;0;0;0;0;0;2465316.01353394;0;0;0;0;0;0;0;0.336470744203802;0;0.331764627898099;0.331764627898099;0;0;0;0;0;0;0;0;0;0;"Etat initial";0;0;0;0;NA;NA
"Sport Loisir Culture";"Loisir";"Vestiaire et rangement";"0720951102";"ENS_MOD";"1999-2008";"1999-2008";"07";"20";"95";"11";"02";2465316.01353394;42220.23276888;42747.8257294552;0;0;0;0;0;0;0;0;2465316.01353394;0;0;0;0;0;0;0;0.336470744203802;0;0.331764627898099;0.331764627898099;0;0;0;0;0;0;0;0;0;0;"RT par element";0;0;0;0;NA;NA
"Sport Loisir Culture";"Loisir";"Vestiaire et rangement";"0720951102";"ENS_BBC";"1999-2008";"1999-2008";"07";"20";"95";"11";"02";1259372.87925113;42220.23276888;42747.8257294552;0;0;0;0;5639416.80423061;7690113.82395084;2955416.2938216;3377618.6215104;2465316.01353394;182.1428571;201.765446994409;0;459.376687245252;0;661.142134239661;0.48916371275021;0.336470744203802;0;0.331764627898099;0.331764627898099;0;0.336470744203802;0;0.663529255796198;0.663529255796198;0.336470744203802;1;0;0.164589278466558;0.48916371275021;"BBC renovation";516.6666666667;0;0;1317.4650984805;1317.4650984805;1834.1317651472
"Sport Loisir Culture";"Loisir";"Vestiaire et rangement";"0720951102";"ENS_MAX";"1999-2008";"1999-2008";"07";"20";"95";"11";"02";1202642.59097405;42220.23276888;42747.8257294552;0;0;0;0;6408428.18662569;8202788.07888088;3377618.6215104;3799820.9491992;2465316.01353394;194.285714239999;90;0;194.285714239999;0;284.285714239999;0.512175078419215;0.336470744203802;0;0.331764627898099;0.331764627898099;0;0.336470744203802;0;0.663529255796198;0.663529255796198;0.336470744203802;1;0;0.172331929798354;0.512175078419215;"Maximale";516.6666666667;0;0;1317.4650984805;1317.4650984805;1834.1317651472
"Sport Loisir Culture";"Loisir";"Vestiaire et rangement";"0720951703";"Etat initial";"Av 1980";"Av 1980";"07";"20";"95";"17";"03";66553463.8219793;460304.257790919;2055;0;0;0;0;0;0;0;0;66553463.8219793;0;0;0;0;0;0;0;0.336470744203802;0;0.331764627898099;0.331764627898099;0;0;0;0;0;0;0;0;0;0;"Etat initial";0;0;0;0;NA;NA
"Sport Loisir Culture";"Loisir";"Vestiaire et rangement";"0720951703";"ENS_MOD";"Av 1980";"Av 1980";"07";"20";"95";"17";"03";33033141.0673944;460304.257790919;309790.032814047;0;0;0;0;55894088.4328887;78251723.8060441;27618255.4674551;32221298.0453643;66553463.8219793;169.99999996;69.9999999999999;0;169.99999996;0;239.99999996;0.503660077621907;0.336470744203802;0;0.331764627898099;0.331764627898099;0;0.336470744203802;0;0.663529255796198;0.663529255796198;0.336470744203802;1;0;0.169466881143188;0.503660077621907;"RT par element";516.6666666667;0;0;1317.4650984805;1317.4650984805;1834.1317651472
"Sport Loisir Culture";"Loisir";"Vestiaire et rangement";"0720951703";"ENS_BBC";"Av 1980";"Av 1980";"07";"20";"95";"17";"03";21748419.9695283;460304.257790919;309790.032814047;0;0;0;0;61483497.2761776;83841132.649333;32221298.0453643;36824340.6232735;66553463.8219793;182.1428571;118.749750245501;0;270.367734870338;0;389.11748511584;0.673218812056091;0.336470744203802;0;0.331764627898099;0.331764627898099;0;0.336470744203802;0;0.663529255796198;0.663529255796198;0.336470744203802;1;0;0.226518434704512;0.673218812056091;"BBC renovation";516.6666666667;0;0;1317.4650984805;1317.4650984805;1834.1317651472
"Sport Loisir Culture";"Loisir";"Vestiaire et rangement";"0720951703";"ENS_MAX";"Av 1980";"Av 1980";"07";"20";"95";"17";"03";11121055.8577328;460304.257790919;309790.032814047;16110649.0226821;20713691.6005913;0;0;69867610.5411109;89430541.4926219;36824340.6232735;41427383.2011827;66553463.8219793;194.28571424;90;0;194.28571424;44.9999999999999;329.28571424;0.832900419916835;0.336470744203802;0;0.331764627898099;0.331764627898099;0;0.336470744203802;0.331764627898099;0.331764627898099;0.663529255796198;0.336470744203802;1;0;0.280246624137077;0.832900419916835;"Maximale";516.6666666667;1033.3333333333;0;1317.4650984805;1317.4650984805;2867.4650984805
"Sport Loisir Culture";"Sport";"Grand bar café tabac";"0729160701";"Etat initial";"1981-1998";"1981-1998";"07";"29";"16";"07";"01";9801008.68023177;97517.1000117439;860.000000086;0;0;0;0;0;0;0;0;9801008.68023177;0;0;0;0;0;0;0;0.217994974842648;0.0934264177897063;0.344289303683823;0.344289303683823;0;0;0;0;0;0;0;0;0;0;"Etat initial";0;0;0;0;NA;NA
"Sport Loisir Culture";"Sport";"Grand bar café tabac";"0729160701";"ENS_MOD";"1981-1998";"1981-1998";"07";"29";"16";"07";"01";5720889.69389558;97517.1000117439;92371.3288472126;3900684.00046975;4875855.00058719;12506568.0765062;15139529.7768232;0;0;0;0;9801008.68023177;0;0;155.25;0;49.9999999999999;205.25;0.416295824180384;0.217994974842648;0.0934264177897063;0.344289303683823;0.344289303683823;0.311421392632354;0;0.688578607367646;0;0.688578607367646;0;1;0.129643425313289;0;0.416295824180384;"RT par element";0;1033.3333333333;718.2990111282;0;NA;1751.6323444615
"Sport Loisir Culture";"Sport";"Grand bar café tabac";"0729160701";"ENS_BBC";"1981-1998";"1981-1998";"07";"29";"16";"07";"01";1117675.13772531;97517.1000117439;92371.3288472126;4388269.50052847;5363440.50064591;12506568.0765062;15139529.7768232;658240.425079271;1053184.68012683;0;0;9801008.68023177;166.05;0;549.730810944814;38.242143370074;194.751656051303;782.72461036619;0.88596325396797;0.217994974842648;0.0934264177897063;0.344289303683823;0.344289303683823;0.0934264177897063;0.217994974842648;0.688578607367646;0;0.688578607367646;0.311421392632354;1;0.0827723731115392;0.275907910371797;0.88596325396797;"BBC renovation";0;1033.3333333333;718.2990111282;704.2147167924;1422.5137279206;2455.8470612539
"Sport Loisir Culture";"Sport";"Grand bar café tabac";"0729160701";"ENS_MAX";"1981-1998";"1981-1998";"07";"29";"16";"07";"01";893381.996786287;97517.1000117439;92371.3288472126;4388269.50052847;5363440.50064591;15139529.7768232;18430731.9022196;789888.510095125;1184832.76514269;0;0;9801008.68023177;201.15;0;189;12.15;55;256.15;0.908847953722539;0.217994974842648;0.0934264177897063;0.344289303683823;0.344289303683823;0.0934264177897063;0.217994974842648;0.688578607367646;0;0.688578607367646;0.311421392632354;1;0.0849104086318015;0.283034695439339;0.908847953722539;"Maximale";0;1033.3333333333;718.2990111282;704.2147167924;1422.5137279206;2455.8470612539
"Sport Loisir Culture";"Sport";"Grand bar café tabac";"0729161102";"Etat initial";"1999-2008";"1999-2008";"07";"29";"16";"11";"02";10442280.2476742;98890.4000157379;280.000000033;0;0;0;0;0;0;0;0;10442280.2476742;0;0;0;0;0;0;0;0.217994974842648;0.0934264177897063;0.344289303683823;0.344289303683823;0;0;0;0;0;0;0;0;0;0;"Etat initial";0;0;0;0;NA;NA
"Sport Loisir Culture";"Sport";"Grand bar café tabac";"0729161102";"ENS_MOD";"1999-2008";"1999-2008";"07";"29";"16";"11";"02";6154402.75170207;98890.4000157379;79178.350844303;3955616.00062951;4944520.00078689;12682693.8020184;15352734.6024433;0;0;0;0;10442280.2476742;0;0;155.25;0;50;205.25;0.410626548442538;0.217994974842648;0.0934264177897063;0.344289303683823;0.344289303683823;0.311421392632354;0;0.688578607367646;0;0.688578607367646;0;1;0.127877891567792;0;0.410626548442538;"RT par element";0;1033.3333333333;718.2990111282;0;NA;1751.6323444615
"Sport Loisir Culture";"Sport";"Grand bar café tabac";"0729161102";"ENS_BBC";"1999-2008";"1999-2008";"07";"29";"16";"11";"02";1229987.81506264;98890.4000157379;79178.350844303;4450068.0007082;5438972.00086558;12682693.8020184;15352734.6024433;667510.20010623;1068016.32016997;0;0;10442280.2476742;166.05;0;552.74217971484;38.4516298932063;195.818485567254;787.0122951753;0.882210802057665;0.217994974842648;0.0934264177897063;0.344289303683823;0.344289303683823;0.0934264177897063;0.217994974842648;0.688578607367646;0;0.688578607367646;0.311421392632354;1;0.0824217949716313;0.274739316572104;0.882210802057665;"BBC renovation";0;1033.3333333333;718.2990111282;704.2147167924;1422.5137279206;2455.8470612539
"Sport Loisir Culture";"Sport";"Grand bar café tabac";"0729161102";"ENS_MAX";"1999-2008";"1999-2008";"07";"29";"16";"11";"02";986008.472739009;98890.4000157379;79178.350844303;4450068.0007082;5438972.00086558;15352734.6024433;18690285.6029745;801012.240127476;1201518.36019122;0;0;10442280.2476742;201.15;0;189;12.15;55;256.15;0.905575367702029;0.217994974842648;0.0934264177897063;0.344289303683823;0.344289303683823;0.0934264177897063;0.217994974842648;0.688578607367646;0;0.688578607367646;0.311421392632354;1;0.0846046626429966;0.282015542143322;0.905575367702029;"Maximale";0;1033.3333333333;718.2990111282;704.2147167924;1422.5137279206;2455.8470612539
"Sport Loisir Culture";"Sport";"Grand bar café tabac";"0729161703";"Etat initial";"Av 1980";"Av 1980";"07";"29";"16";"17";"03";5717005.95621659;50577.9900007428;267.000000016;0;0;0;0;0;0;0;0;5717005.95621659;0;0;0;0;0;0;0;0.217994974842648;0.0934264177897063;0.344289303683823;0.344289303683823;0;0;0;0;0;0;0;0;0;0;"Etat initial";0;0;0;0;NA;NA
"Sport Loisir Culture";"Sport";"Grand bar café tabac";"0729161703";"ENS_MOD";"Av 1980";"Av 1980";"07";"29";"16";"17";"03";3419356.07289575;50577.9900007428;43412.1400464165;2023119.60002971;2528899.50003714;6486627.21759526;7852232.94761531;0;0;0;0;5717005.95621659;0;0;155.25;0;50;205.25;0.40189740939878;0.217994974842648;0.0934264177897063;0.344289303683823;0.344289303683823;0.311421392632354;0;0.688578607367646;0;0.688578607367646;0;1;0.125159450930304;0;0.40189740939878;"RT par element";0;1033.3333333333;718.2990111282;0;NA;1751.6323444615
"Sport Loisir Culture";"Sport";"Grand bar café tabac";"0729161703";"ENS_BBC";"Av 1980";"Av 1980";"07";"29";"16";"17";"03";705124.311701913;50577.9900007428;43412.1400464165;2276009.55003343;2781789.45004085;6486627.21759526;7852232.94761531;341401.432505014;546242.292008022;0;0;5717005.95621659;166.05;0;557.774922824315;38.8017337616915;197.60142193454;794.178078520546;0.876661959581279;0.217994974842648;0.0934264177897063;0.344289303683823;0.344289303683823;0.0934264177897063;0.217994974842648;0.688578607367646;0;0.688578607367646;0.311421392632354;1;0.0819033864961831;0.27301128832061;0.876661959581279;"BBC renovation";0;1033.3333333333;718.2990111282;704.2147167924;1422.5137279206;2455.8470612539
"Sport Loisir Culture";"Sport";"Grand bar café tabac";"0729161703";"ENS_MAX";"Av 1980";"Av 1980";"07";"29";"16";"17";"03";567092.138920729;50577.9900007428;43412.1400464165;2276009.55003343;2781789.45004085;7852232.94761531;9559240.11014038;409681.719006016;614522.578509025;0;0;5717005.95621659;201.15;0;189;12.15;55;256.15;0.90080609618675;0.217994974842648;0.0934264177897063;0.344289303683823;0.344289303683823;0.0934264177897063;0.217994974842648;0.688578607367646;0;0.688578607367646;0.311421392632354;1;0.0841590866898576;0.280530288966192;0.90080609618675;"Maximale";0;1033.3333333333;718.2990111282;704.2147167924;1422.5137279206;2455.8470612539
