ID_segment;ID_AGREG2;ID_AGREG;ID_AGREG_RDT_COUT;ID;ID_BRANCHE;ID_BAT_TYPE;ID_PRODUCTION_CHAUD;ID_ENERGIE;BESOIN;SURFACES 2009;SURFACES 2009 recal;BESOIN_U;RDT systeme;Système chaud
0447;04470106;04104705;0410470106;041047051803010206;04;47;01;06;504477,995105955;2468,7947095853;2708,7192854795;204,3418163314;0,9300312608;Autre système centralisé
0447;04470404;04104705;0410470404;041047051202040204;04;47;04;04;218030,496353848;3422,3367472702;3454,9545548407;63,7080779756;0,8777005891;Chaudière gaz
0447;04470404;04104706;0410470404;041047060303040204;04;47;04;04;5122509,85527032;41223,5880162941;41616,4842040684;124,2616206344;0,8777005891;Chaudière gaz
0447;04470303;04104705;0410470303;041047050303030203;04;47;03;03;338605,886354961;2227,3628182151;2079,9776396162;152,0209835532;0,7392484458;Chaudière fioul
0447;04470106;04104706;0410470106;041047060801010206;04;47;01;06;5108548,68276845;46010,8981704933;50482,3696894528;111,0291014933;0,9300312608;Autre système centralisé
0447;04470404;04104706;0410470404;041047061803040204;04;47;04;04;3751744,37216428;22367,335986687;22580,5159029127;167,7331790606;0,8777005891;Chaudière gaz
0447;04470602;04104705;0410470602;041047050303060202;04;47;06;02;236345,986324594;1868,8783435813;1922,3586317637;126,4640831953;0,92;Electrique direct
0447;04470303;04104705;0410470303;041047051202030203;04;47;03;03;112940,604268018;1658,9187948617;1549,1477055438;68,0808515871;0,7392484458;Chaudière fioul
0447;04470101;04104705;0410470101;041047051202010201;04;47;01;01;264416,682396481;2504,381218876;2747,764194173;105,5816424447;0,8594968885;Autre système centralisé
0447;04470303;04104706;0410470303;041047061202030203;04;47;03;03;251342,065288169;2610,3264758366;2437,6004921323;96,2875975916;0,7392484458;Chaudière fioul
0447;04470101;04104706;0410470101;041047061202010201;04;47;01;01;60888,6193328704;554,3581382247;608,2322577255;109,836250493;0,8594968885;Autre système centralisé
0447;04470106;04104705;0410470106;041047050801010206;04;47;01;06;2252392,44598346;20377,4273089984;22357,7643479369;110,5337004436;0,9300312608;Autre système centralisé
0447;04470101;04104705;0410470101;041047050801010201;04;47;01;01;524596,77604786;5461,8318709233;5992,6284131182;96,0477708661;0,8594968885;Autre système centralisé
0447;04470404;04104706;0410470404;041047061202040204;04;47;04;04;673973,632467258;7811,9472060588;7886,401770158;86,2747295507;0,8777005891;Chaudière gaz
0447;04470404;04104705;0410470404;041047050801040204;04;47;04;04;1116860,18995071;13475,5667008352;13604,0004214217;82,8803875003;0,8777005891;Chaudière gaz
0447;04470602;04104705;0410470602;041047051803060202;04;47;06;02;215306,13411748;1173,079930095;1206,6490775668;183,5391848363;0,92;Electrique direct
0447;04470602;04104706;0410470602;041047060801060202;04;47;06;02;424113,168904159;4313,0663235185;4436,490103736;98,3321695267;0,92;Electrique direct
0447;04470902;04104705;0410470902;041047051202090202;04;47;09;02;15818,2373633309;180,7488005526;185,9211532504;87,5150336543;2,8951713488;PAC
0447;04470902;04104705;0410470902;041047050303090202;04;47;09;02;225671,381070809;1732,0673476325;1781,6326182777;130,2901884152;2,8951713488;PAC
0447;04470404;04104706;0410470404;041047060801040204;04;47;04;04;4168012,9886391;49824,9250356912;50299,7993502445;83,6531712923;0,8777005891;Chaudière gaz
0447;04470902;04104706;0410470902;041047060801090202;04;47;09;02;372846,103776794;3739,9584274328;3846,9820093456;99,6925797469;2,8951713488;PAC
0447;04470106;04104705;0410470106;041047051202010206;04;47;01;06;949733,569288671;8961,9116670699;9832,8560382544;105,974439893;0,9300312608;Autre système centralisé
0447;04470602;04104706;0410470602;041047061202060202;04;47;06;02;109164,146862451;1070,0426620783;1100,6632694239;102,0184995712;0,92;Electrique direct
0447;04470602;04104705;0410470602;041047050801060202;04;47;06;02;218438,232260753;2235,4168745617;2299,3861206445;97,7170006841;0,92;Electrique direct
0447;04470602;04104705;0410470602;041047051202060202;04;47;06;02;15818,2373633309;180,7488005526;185,9211532504;87,5150336543;0,92;Electrique direct
0447;04470101;04104706;0410470101;041047061803010201;04;47;01;01;1508965,22272723;7042,2955822718;7726,6861370386;214,2717818499;0,8594968885;Autre système centralisé
0447;04470902;04104705;0410470902;041047051803090202;04;47;09;02;215306,13411748;1173,079930095;1206,6490775668;183,5391848363;2,8951713488;PAC
0447;04470902;04104705;0410470902;041047050801090202;04;47;09;02;215830,539541445;2183,4126948151;2245,893776337;98,8500891535;2,8951713488;PAC
0447;04470902;04104706;0410470902;041047061202090202;04;47;09;02;111546,637402332;1070,0426620783;1100,6632694239;104,2450374695;2,8951713488;PAC
0447;04470303;04104706;0410470303;041047060303030203;04;47;03;03;1535175,81241501;11331,8691018557;10582,0363679257;135,4741921757;0,7392484458;Chaudière fioul
0447;04470303;04104706;0410470303;041047061803030203;04;47;03;03;1466106,22667108;7905,8612608016;7382,7283592498;185,4454787792;0,7392484458;Chaudière fioul
0447;04470404;04104705;0410470404;041047051803040204;04;47;04;04;532945,860062233;3242,5046918143;3273,4085454951;164,3624021293;0,8777005891;Chaudière gaz
0447;04470106;04104706;0410470106;041047060303010206;04;47;01;06;4822903,6921725;30745,4158262981;33733,3438318858;156,865781859;0,9300312608;Autre système centralisé
0447;04470303;04104705;0410470303;041047050801030203;04;47;03;03;422562,676976488;4548,8013050459;4247,80593632;92,8953912557;0,7392484458;Chaudière fioul
0447;04470404;04104705;0410470404;041047050303040204;04;47;04;04;1191878,74461181;10080,7537633955;10176,8320019507;118,2330977015;0,8777005891;Chaudière gaz
0447;04470602;04104706;0410470602;041047060303060202;04;47;06;02;785146,590158812;6105,4024022529;6280,1161181367;128,5986636801;0,92;Electrique direct
0447;04470303;04104706;0410470303;041047060801030203;04;47;03;03;1418789,69379385;14453,0603188405;13496,6975480459;98,1653478568;0,7392484458;Chaudière fioul
0447;04470101;04104706;0410470101;041047060801010201;04;47;01;01;1156806,96555812;11355,9357812378;12459,5383066391;101,8680439766;0,8594968885;Autre système centralisé
0447;04470902;04104706;0410470902;041047060303090202;04;47;09;02;709682,914449654;5161,426191269;5309,1268487726;137,4974451151;2,8951713488;PAC
0447;04470101;04104706;0410470101;041047060303010201;04;47;01;01;1452040,33980678;9582,664727354;10513,9356676718;151,5278245791;0,8594968885;Autre système centralisé
0447;04470101;04104705;0410470101;041047051803010201;04;47;01;01;371136,688295711;1992,2415352389;2185,8533019708;186,2910102671;0,8594968885;Autre système centralisé
0447;04470602;04104706;0410470602;041047061803060202;04;47;06;02;383385,196819133;1942,2520151503;1997,8319825943;197,3920963029;0,92;Electrique direct
0447;04470106;04104706;0410470106;041047061202010206;04;47;01;06;808880,443248308;7908,3654641146;8676,9231828377;102,2816215207;0,9300312608;Autre système centralisé
0447;04470902;04104706;0410470902;041047061803090202;04;47;09;02;384613,360531309;1942,2520151503;1997,8319825943;198,0244363405;2,8951713488;PAC
0448;04480106;04104806;0410480106;041048060303010206;04;48;01;06;2620029,58785682;17507,2150451487;19208,6165948556;149,6542757429;0,9038893112;Autre système centralisé
0448;04480303;04104806;0410480303;041048061202030203;04;48;03;03;223247,70414799;2332,8111888692;2178,4484640822;95,699002651;0,7358276856;Chaudière fioul
0448;04480602;04104805;0410480602;041048050303060202;04;48;06;02;34775,9974348135;250,8284288272;258,0061976231;138,6445611346;0,92;Electrique direct
0448;04480902;04104806;0410480902;041048061803090202;04;48;09;02;334840,283292653;1614,5435612401;1660,745741941;207,3900582995;2,8951713488;PAC
0448;04480602;04104806;0410480602;041048061803060202;04;48;06;02;333495,983725705;1614,5435612401;1660,745741941;206,5574393481;0,92;Electrique direct
0448;04480303;04104806;0410480303;041048060801030203;04;48;03;03;910225,081356802;9376,972867541;8756,4961272912;97,070247959;0,7358276856;Chaudière fioul
0448;04480106;04104806;0410480106;041048060801010206;04;48;01;06;3052089,6381181;27682,3265844273;30372,5747608948;110,2540868019;0,9038893112;Autre système centralisé
0448;04480602;04104806;0410480602;041048060303060202;04;48;06;02;535539,53250255;3703,1110369303;3809,0801847385;144,6188156827;0,92;Electrique direct
0448;04480101;04104806;0410480101;041048061202010201;04;48;01;01;99723,6945201665;1099,0923501353;1205,9053082768;90,7327710068;0,9174554129;Autre système centralisé
0448;04480902;04104805;0410480902;041048051202090202;04;48;09;02;18111,931434575;203,946231506;209,782407666;88,807384676;2,8951713488;PAC
0448;04480101;04104805;0410480101;041048051202010201;04;48;01;01;15144,1611327891;169,3168584284;185,7715580811;89,442724566;0,9174554129;Autre système centralisé
0448;04480404;04104805;0410480404;041048050303040204;04;48;04;04;176041,27390002;1297,5860799838;1309,9531894147;135,6682817546;0,8777052645;Chaudière gaz
0448;04480902;04104806;0410480902;041048060303090202;04;48;09;02;505415,046636871;3334,6491180973;3430,0742678592;151,5646860397;2,8951713488;PAC
0448;04480404;04104806;0410480404;041048060303040204;04;48;04;04;3905229,59937822;32841,4828308645;33154,4903594669;118,9114882385;0,8777052645;Chaudière gaz
0448;04480404;04104806;0410480404;041048061202040204;04;48;04;04;548068,261767232;7403,3420356055;7473,9022416076;74,0298447824;0,8777052645;Chaudière gaz
0448;04480106;04104805;0410480106;041048050801010206;04;48;01;06;399680,321956438;3525,0488958872;3867,623293859;113,3829157442;0,9038893112;Autre système centralisé
0448;04480602;04104805;0410480602;041048051202060202;04;48;06;02;17829,0203382653;203,946231506;209,782407666;87,4201999547;0,92;Electrique direct
0448;04480404;04104805;0410480404;041048051803040204;04;48;04;04;24899,4073017787;117,6653435685;118,7867953185;211,6120732463;0,8777052645;Chaudière gaz
0448;04480101;04104806;0410480101;041048060801010201;04;48;01;01;672482,274977474;7215,04323966;7916,2219089973;93,2055779349;0,9174554129;Autre système centralisé
0448;04480303;04104806;0410480303;041048061803030203;04;48;03;03;604280,664151235;3214,1579020876;3001,4762354232;188,0059046753;0,7358276856;Chaudière fioul
0448;04480902;04104805;0410480902;041048051803090202;04;48;09;02;46040,0922501905;217,1705435746;223,3851499427;211,9997099624;2,8951713488;PAC
0448;04480106;04104805;0410480106;041048051202010206;04;48;01;06;229501,800775825;2632,3933307224;2888,2168915102;87,1837039311;0,9038893112;Autre système centralisé
0448;04480404;04104805;0410480404;041048051202040204;04;48;04;04;86282,8231007322;1654,2475737986;1670,0139734901;52,1583494922;0,8777052645;Chaudière gaz
0448;04480101;04104805;0410480101;041048051803010201;04;48;01;01;86914,4678731889;458,3945258959;502,9426253352;189,6062517398;0,9174554129;Autre système centralisé
0448;04480106;04104805;0410480106;041048051803010206;04;48;01;06;31270,4125432907;154,7636775607;169,8040572076;202,052658842;0,9038893112;Autre système centralisé
0448;04480902;04104806;0410480902;041048061202090202;04;48;09;02;25431,0170330178;272,9660695881;280,7773346262;93,1654878256;2,8951713488;PAC
0448;04480404;04104805;0410480404;041048050801040204;04;48;04;04;389071,932423932;4343,5730096487;4384,9709897599;89,5741666042;0,8777052645;Chaudière gaz
0448;04480101;04104806;0410480101;041048061803010201;04;48;01;01;552431,505256739;2939,8438734024;3225,5463628734;187,9118514608;0,9174554129;Autre système centralisé
0448;04480101;04104805;0410480101;041048050801010201;04;48;01;01;183517,249758235;1914,4218472808;2100,4708727458;95,8604029822;0,9174554129;Autre système centralisé
0448;04480303;04104805;0410480303;041048050303030203;04;48;03;03;149294,650760415;941,9333638947;879,6053875406;158,4981023956;0,7358276856;Chaudière fioul
0448;04480303;04104806;0410480303;041048060303030203;04;48;03;03;1451276,94928186;10238,2441036467;9560,7768210761;141,7505711516;0,7358276856;Chaudière fioul
0448;04480602;04104805;0410480602;041048050801060202;04;48;06;02;75704,1302696437;778,5359316218;800,8147097598;97,2390960966;0,92;Electrique direct
0448;04480303;04104805;0410480303;041048050801030203;04;48;03;03;135567,667097208;1263,1921908226;1179,6064341032;107,3214892256;0,7358276856;Chaudière fioul
0448;04480106;04104805;0410480106;041048050303010206;04;48;01;06;328005,162904124;2187,5090183118;2400,0974410939;149,9445991575;0,9038893112;Autre système centralisé
0448;04480303;04104805;0410480303;041048051202030203;04;48;03;03;14678,5949666294;137,01688173;127,9504389306;107,1298279548;0,7358276856;Chaudière fioul
0448;04480902;04104806;0410480902;041048060801090202;04;48;09;02;543474,38699161;5094,1756713739;5239,9518712493;106,6854427588;2,8951713488;PAC
0448;04480602;04104806;0410480602;041048061202060202;04;48;06;02;24902,1388565065;272,9660695881;280,7773346262;91,2279643183;0,92;Electrique direct
0448;04480404;04104806;0410480404;041048060801040204;04;48;04;04;3752118,79744409;41660,2096701931;42057,2672372062;90,0648082942;0,8777052645;Chaudière gaz
0448;04480101;04104806;0410480101;041048060303010201;04;48;01;01;894600,452207656;5932,6450112164;6509,1965295426;150,7928504936;0,9174554129;Autre système centralisé
0448;04480602;04104806;0410480602;041048060801060202;04;48;06;02;565671,319202446;5493,5879915891;5650,7938739059;102,9693744905;0,92;Electrique direct
0448;04480902;04104805;0410480902;041048050801090202;04;48;09;02;72547,6844144769;750,3381071493;771,8099693186;96,6866586186;2,8951713488;PAC
0448;04480404;04104806;0410480404;041048061803040204;04;48;04;04;847635,891639703;4781,0552036025;4826,622764638;177,2905468653;0,8777052645;Chaudière gaz
0448;04480106;04104806;0410480106;041048061202010206;04;48;01;06;468735,710841877;4636,879420693;5087,5047092855;101,0886133355;0,9038893112;Autre système centralisé
0448;04480106;04104806;0410480106;041048061803010206;04;48;01;06;518680,211325967;2410,8911964109;2645,1885422292;215,1404476893;0,9038893112;Autre système centralisé
0448;04480602;04104805;0410480602;041048051803060202;04;48;06;02;46040,0922501905;217,1705435746;223,3851499427;211,9997099624;0,92;Electrique direct
0448;04480101;04104805;0410480101;041048050303010201;04;48;01;01;136873,171577692;1059,5259300319;1162,4937095824;129,1834090116;0,9174554129;Autre système centralisé
0448;04480902;04104805;0410480902;041048050303090202;04;48;09;02;34740,0646856145;250,8284288272;258,0061976231;138,5013048483;2,8951713488;PAC
0449;04490303;04104905;0410490303;041049050801030203;04;49;03;03;24323430,6942705;549256,38279166;512911,944690998;44,2842931941;0,7391100438;Chaudière fioul
0449;04490106;04104905;0410490106;041049050303010206;04;49;01;06;17357219,687211;185264,240403113;203268,752537924;93,6889906516;0,8543343305;Autre système centralisé
0449;04490303;04104906;0410490303;041049061202030203;04;49;03;03;8138361,29193271;219556,517502853;205028,405477242;37,0672726298;0,7391100438;Chaudière fioul
0449;04490101;04104905;0410490101;041049050303010201;04;49;01;01;11430271,5701535;144179,073662947;158190,8110371;79,2782980204;0,7870987119;Autre système centralisé
0449;04490303;04104905;0410490303;041049051803030203;04;49;03;03;46868947,1005693;383571,963068512;358190,906233018;122,1907532699;0,7391100438;Chaudière fioul
0449;04490602;04104905;0410490602;041049050303060202;04;49;06;02;12182743,1240784;188759,422535632;194161,009187335;64,5411124935;0,92;Electrique direct
0449;04490101;04104905;0410490101;041049050801010201;04;49;01;01;5066765,38463494;123364,09397363;135352,971709103;41,0716377953;0,7870987119;Autre système centralisé
0449;04490404;04104905;0410490404;041049051803040204;04;49;04;04;98117908,8966695;757924,881736593;765148,556602932;129,4559807456;0,8775467319;Chaudière gaz
0449;04490101;04104906;0410490101;041049060801010201;04;49;01;01;11014381,5853747;248952,905162747;273146,865056174;44,2428321058;0,7870987119;Autre système centralisé
0449;04490902;04104905;0410490902;041049051202090202;04;49;09;02;704030,799403834;17259,8256584354;17753,7371285753;40,7901454705;2,8951713488;PAC
0449;04490602;04104906;0410490602;041049061202060202;04;49;06;02;759809,532601506;21568,0714705005;22185,2687759015;35,2284409684;0,92;Electrique direct
0449;04490902;04104906;0410490902;041049060303090202;04;49;09;02;18178919,8836484;225862,741827113;232326,0863054;80,4865810828;2,8951713488;PAC
0449;04490902;04104906;0410490902;041049061803090202;04;49;09;02;17488227,0435381;139781,607131678;143781,632418329;125,1110743566;2,8951713488;PAC
0449;04490404;04104906;0410490404;041049061803040204;04;49;04;04;391537917,404709;3024025,95723212;3052847,52098968;129,4757131526;0,8775467319;Chaudière gaz
0449;04490602;04104905;0410490602;041049051803060202;04;49;06;02;15090501,4395337;126753,975093273;130381,198416574;119,053476851;0,92;Electrique direct
0449;04490404;04104905;0410490404;041049051202040204;04;49;04;04;4806025,44667697;118223,017330702;119349,784190444;40,6521974755;0,8775467319;Chaudière gaz
0449;04490106;04104905;0410490106;041049051202010206;04;49;01;06;1837540,23895326;40218,2678764406;44126,794910297;45,6891938907;0,8543343305;Autre système centralisé
0449;04490303;04104906;0410490303;041049061803030203;04;49;03;03;104893252,805001;909309,165196214;849139,940578621;115,3548834871;0,7391100438;Chaudière fioul
0449;04490106;04104905;0410490106;041049051803010206;04;49;01;06;20406050,9706075;135284,46349722;148431,797053805;150,8380965788;0,8543343305;Autre système centralisé
0449;04490303;04104905;0410490303;041049051202030203;04;49;03;03;2987085,77304381;76562,4920793805;71496,332010255;39,0150018882;0,7391100438;Chaudière fioul
0449;04490902;04104905;0410490902;041049051803090202;04;49;09;02;12096688,6243755;90980,551856479;93584,073989949;132,9590596841;2,8951713488;PAC
0449;04490602;04104905;0410490602;041049050801060202;04;49;06;02;5723001,4156347;147474,189965169;151694,34811826;38,806800139;0,92;Electrique direct
0449;04490404;04104906;0410490404;041049060801040204;04;49;04;04;226500904,376122;5057112,84647244;5105311,47386359;44,7885802141;0,8775467319;Chaudière gaz
0449;04490404;04104905;0410490404;041049050303040204;04;49;04;04;96094855,4645489;1210255,80899137;1221790,58595927;79,4004496823;0,8775467319;Chaudière gaz
0449;04490902;04104905;0410490902;041049050801090202;04;49;09;02;4515573,61686014;92464,8329810692;95110,829672907;48,8355785792;2,8951713488;PAC
0449;04490101;04104906;0410490101;041049061803010201;04;49;01;01;28470503,2959817;236748,616794694;259756,52881649;120,2562603382;0,7870987119;Autre système centralisé
0449;04490602;04104906;0410490602;041049060303060202;04;49;06;02;21874885,9684831;309365,251806396;318218,124909156;70,7089301101;0,92;Electrique direct
0449;04490101;04104905;0410490101;041049051803010201;04;49;01;01;11358610,9637654;86943,4484178046;95392,8629873653;130,6436674697;0,7870987119;Autre système centralisé
0449;04490303;04104905;0410490303;041049050303030203;04;49;03;03;43790440,7724858;563421,552757742;526139,801666012;77,7223387322;0,7391100438;Chaudière fioul
0449;04490106;04104906;0410490106;041049061803010206;04;49;01;06;57400053,6148489;375737,518761002;412252,772332422;152,7663614859;0,8543343305;Autre système centralisé
0449;04490602;04104905;0410490602;041049051202060202;04;49;06;02;1061719,14621685;36246,9739127435;37284,2263466703;29,2912492164;0,92;Electrique direct
0449;04490902;04104906;0410490902;041049061202090202;04;49;09;02;763267,354019934;21568,0714705005;22185,2687759015;35,3887622759;2,8951713488;PAC
0449;04490303;04104906;0410490303;041049060303030203;04;49;03;03;127531758,203974;1642656,99042741;1533961,94895012;77,6374854563;0,7391100438;Chaudière fioul
0449;04490404;04104906;0410490404;041049061202040204;04;49;04;04;39404107,9907718;931946,538603911;940828,789272684;42,2815111796;0,8775467319;Chaudière gaz
0449;04490602;04104906;0410490602;041049061803060202;04;49;06;02;25292968,943701;232943,001404413;239608,956354324;108,5800766334;0,92;Electrique direct
0449;04490303;04104906;0410490303;041049060801030203;04;49;03;03;63184105,2043813;1555745,01657943;1452800,96307913;40,6134067801;0,7391100438;Chaudière fioul
0449;04490404;04104906;0410490404;041049060303040204;04;49;04;04;444238536,732797;5522687,98065575;5575323,93881177;80,438825856;0,8775467319;Chaudière gaz
0449;04490101;04104906;0410490101;041049060303010201;04;49;01;01;15905492,2141655;209578,782985197;229946,252353519;75,892664265;0,7870987119;Autre système centralisé
0449;04490106;04104906;0410490106;041049060801010206;04;49;01;06;21517451,6571469;408365,233373396;448051,342164322;52,6916835682;0,8543343305;Autre système centralisé
0449;04490602;04104906;0410490602;041049060801060202;04;49;06;02;17201831,4007507;483706,932260215;497548,810316077;35,5625074885;0,92;Electrique direct
0449;04490106;04104906;0410490106;041049061202010206;04;49;01;06;3247954,15623865;68151,5185914121;74774,6793309859;47,6578398159;0,8543343305;Autre système centralisé
0449;04490106;04104906;0410490106;041049060303010206;04;49;01;06;44486781,2074613;463692,535138874;508755,510365845;95,9402574685;0,8543343305;Autre système centralisé
0449;04490101;04104905;0410490101;041049051202010201;04;49;01;01;264960,218406253;6194,385302872;6796,3734961174;42,7742553056;0,7870987119;Autre système centralisé
0449;04490902;04104905;0410490902;041049050303090202;04;49;09;02;8908563,87122795;114641,303599556;117921,907698354;77,7081522236;2,8951713488;PAC
0449;04490404;04104905;0410490404;041049050801040204;04;49;04;04;50756157,6976225;1124631,82146178;1135350,528313;45,1313547501;0,8775467319;Chaudière gaz
0449;04490902;04104906;0410490902;041049060801090202;04;49;09;02;12293853,0994704;284941,859603214;293095,82683128;43,1451283311;2,8951713488;PAC
0449;04490106;04104905;0410490106;041049050801010206;04;49;01;06;7639384,63456868;154805,194995625;169849,609426418;49,3483738371;0,8543343305;Autre système centralisé
0449;04490101;04104906;0410490101;041049061202010201;04;49;01;01;393522,623201611;20551,3875557125;22548,6305521424;19,1482264706;0,7870987119;Autre système centralisé
0450;04500404;04105005;0410500404;041050050303040204;04;50;04;04;76130841,2779593;930989,127558744;939862,253278238;81,7741464689;0,8775498206;Chaudière gaz
0450;04500303;04105005;0410500303;041050051803030203;04;50;03;03;18686612,611598;149402,284057821;139516,295956165;125,0758161392;0,7390957029;Chaudière fioul
0450;04500902;04105005;0410500902;041050050303090202;04;50;09;02;6134283,78623578;77714,2556119102;79938,1461076607;78,9338292947;2,8951713488;PAC
0450;04500602;04105005;0410500602;041050051202060202;04;50;06;02;718132,436321823;19316,7141180585;19869,4860206912;37,1767388559;0,92;Electrique direct
0450;04500101;04105005;0410500101;041050050303010201;04;50;01;01;11750985,9043823;158364,005874239;173754,275789663;74,2023784983;0,8037600557;Autre système centralisé
0450;04500106;04105005;0410500106;041050050303010206;04;50;01;06;12732082,8039466;143896,897361412;157881,212030384;88,4805929621;0,8348438698;Autre système centralisé
0450;04500902;04105006;0410500902;041050060801090202;04;50;09;02;6483441,68648937;135269,491780772;139140,397250658;47,9298147804;2,8951713488;PAC
0450;04500602;04105006;0410500602;041050061202060202;04;50;06;02;2045625,40972387;47961,1023429776;49333,5691938332;42,6517596509;0,92;Electrique direct
0450;04500303;04105005;0410500303;041050050801030203;04;50;03;03;11735938,2920826;259998,079921452;242793,939163054;45,1385575448;0,7390957029;Chaudière fioul
0450;04500602;04105005;0410500602;041050050801060202;04;50;06;02;3504783,07935756;110386,613026548;113545,463840146;31,7500735213;0,92;Electrique direct
0450;04500602;04105006;0410500602;041050060303060202;04;50;06;02;24029472,6955396;349203,854613186;359196,759096912;68,8121633771;0,92;Electrique direct
0450;04500101;04105005;0410500101;041050051803010201;04;50;01;01;8776702,89013932;70490,1804670229;77340,6190991195;124,5095817884;0,8037600557;Autre système centralisé
0450;04500404;04105006;0410500404;041050060303040204;04;50;04;04;329590950,595204;4090227,77514126;4129211,15764903;80,5800969321;0,8775498206;Chaudière gaz
0450;04500902;04105006;0410500902;041050060303090202;04;50;09;02;19814916,0499752;254270,419875248;261546,685544379;77,9285142947;2,8951713488;PAC
0450;04500602;04105006;0410500602;041050060801060202;04;50;06;02;8374261,59105967;207342,338591902;213275,698598126;40,3885749912;0,92;Electrique direct
0450;04500303;04105006;0410500303;041050061803030203;04;50;03;03;64317074,1956534;508006,837360578;474391,892439369;126,6067097243;0,7390957029;Chaudière fioul
0450;04500101;04105006;0410500101;041050060303010201;04;50;01;01;17433845,8957418;212513,418308982;233166,083984931;82,0364475545;0,8037600557;Autre système centralisé
0450;04500404;04105006;0410500404;041050061803040204;04;50;04;04;200658307,418738;1556385,11476583;1571218,8011994;128,9258715693;0,8775498206;Chaudière gaz
0450;04500101;04105005;0410500101;041050050801010201;04;50;01;01;4350597,66110624;97836,4403462048;107344,467225041;44,4680698287;0,8037600557;Autre système centralisé
0450;04500404;04105005;0410500404;041050051803040204;04;50;04;04;58913385,2961934;452170,27158978;456479,842504915;130,2902667375;0,8775498206;Chaudière gaz
0450;04500303;04105005;0410500303;041050050303030203;04;50;03;03;35844146,1219888;439312,923054852;410243,472359285;81,5913765357;0,7390957029;Chaudière fioul
0450;04500404;04105006;0410500404;041050060801040204;04;50;04;04;136609274,688184;3054956,43182177;3084072,78955863;44,7172579174;0,8775498206;Chaudière gaz
0450;04500602;04105005;0410500602;041050050303060202;04;50;06;02;9108635,22467242;145062,466973722;149213,610660975;62,7911231258;0,92;Electrique direct
0450;04500602;04105005;0410500602;041050051803060202;04;50;06;02;8712971,22610814;88516,311807468;91049,3166338997;98,433509578;0,92;Electrique direct
0450;04500404;04105005;0410500404;041050051202040204;04;50;04;04;3307752,22049533;86659,2022758711;87485,1388779033;38,1696592356;0,8775498206;Chaudière gaz
0450;04500101;04105005;0410500101;041050051202010201;04;50;01;01;2208321,72678029;49374,3148141585;54172,6528435872;44,7261239997;0,8037600557;Autre système centralisé
0450;04500602;04105006;0410500602;041050061803060202;04;50;06;02;11076840,7865524;98453,9214448666;101271,303383954;112,5078678837;0,92;Electrique direct
0450;04500106;04105005;0410500106;041050051803010206;04;50;01;06;8341360,92757845;55426,5966202458;60813,112816081;150,4938321349;0,8348438698;Autre système centralisé
0450;04500106;04105006;0410500106;041050061202010206;04;50;01;06;1423911,33493224;28970,8778188111;31786,3511131174;49,1497476824;0,8348438698;Autre système centralisé
0450;04500902;04105005;0410500902;041050051202090202;04;50;09;02;585461,519863833;11999,9716054475;12343,3657818763;48,7885754328;2,8951713488;PAC
0450;04500303;04105006;0410500303;041050060801030203;04;50;03;03;39048656,9928618;915549,337505507;854967,199058711;42,650521816;0,7390957029;Chaudière fioul
0450;04500303;04105006;0410500303;041050060303030203;04;50;03;03;103884645,474399;1350879,42226013;1261491,37856686;76,9014937696;0,7390957029;Chaudière fioul
0450;04500902;04105005;0410500902;041050050801090202;04;50;09;02;2361813,29796685;58285,564761404;59953,4790004547;40,5214105351;2,8951713488;PAC
0450;04500101;04105006;0410500101;041050060801010201;04;50;01;01;8863165,01370736;190024,53495177;208491,666212539;46,6422139434;0,8037600557;Autre système centralisé
0450;04500404;04105005;0410500404;041050050801040204;04;50;04;04;24799222,3791845;563426,38865987;568796,325893583;44,0150175397;0,8775498206;Chaudière gaz
0450;04500101;04105006;0410500101;041050061803010201;04;50;01;01;15598232,5303578;121145,351224432;132918,605153254;128,7563441164;0,8037600557;Autre système centralisé
0450;04500106;04105006;0410500106;041050061803010206;04;50;01;06;17963968,4307492;120302,676582106;131994,036963687;149,3230985471;0,8348438698;Autre système centralisé
0450;04500303;04105006;0410500303;041050061202030203;04;50;03;03;7659561,33021336;200236,014857599;186986,345530997;38,2526656639;0,7390957029;Chaudière fioul
0450;04500902;04105006;0410500902;041050061202090202;04;50;09;02;1999326,66493044;44635,1334502313;45912,4235468157;44,7926669058;2,8951713488;PAC
0450;04500101;04105006;0410500101;041050061202010201;04;50;01;01;715613,31911499;14587,6144502099;16005,2808105138;49,0562265378;0,8037600557;Autre système centralisé
0450;04500303;04105005;0410500303;041050051202030203;04;50;03;03;1982837,69848239;43980,4880562547;41070,2876910388;45,0844860099;0,7390957029;Chaudière fioul
0450;04500106;04105005;0410500106;041050050801010206;04;50;01;06;4508367,72063938;94740,6018628331;103947,766246997;47,586437409;0,8348438698;Autre système centralisé
0450;04500106;04105006;0410500106;041050060801010206;04;50;01;06;9834868,6996732;195898,648512338;214936,643036586;50,2038619172;0,8348438698;Autre système centralisé
0450;04500404;04105006;0410500404;041050061202040204;04;50;04;04;23861151,9790713;601692,615256764;607427,262484776;39,6567140331;0,8775498206;Chaudière gaz
0450;04500106;04105006;0410500106;041050060303010206;04;50;01;06;30404663,2097993;338164,934877002;371028,776600114;89,9107508614;0,8348438698;Autre système centralisé
0450;04500902;04105005;0410500902;041050051803090202;04;50;09;02;5594578,21128458;51258,2240373048;52725,0421438163;109,1449872944;2,8951713488;PAC
