annee;branche;ss_branche;bat_type;occupant;periode_detail;periode_simple;systeme_chauff;systeme_froid;surface;conso_u;etiquette
2010;05;14;13;01;19;04;04;01;20.5322;161.14358447742825;B
2010;05;14;13;01;19;04;04;02;199.6656;138.15010131246413;B
2010;05;14;13;01;19;04;06;01;15.5746;219.79687423660525;C
2010;05;14;13;01;19;04;06;02;151.4551;196.80337343764347;B
2010;05;14;13;01;19;04;09;01;146.4324;143.94481308813178;B
2010;05;14;13;01;19;04;09;02;1423.9806;120.95132162319499;B
2010;05;14;13;01;19;04;21;01;73.5544;156.65332984560806;B
2010;05;14;13;01;19;04;21;02;715.2796000000001;110.6663488296557;B
2010;05;14;13;01;19;04;23;01;8.6451;168.1864992595058;B
2010;05;14;13;01;19;04;23;02;84.069;145.19302150399068;B
2010;05;14;13;01;19;04;24;01;204.3763;154.07830647398322;B
2010;05;14;13;01;19;04;24;02;1987.4556;131.08481315265186;B
2010;05;14;13;01;19;04;26;01;116.8491;210.80453552803394;C
2010;05;14;13;01;19;04;26;02;1136.2983;187.81104398685417;B
2010;05;14;13;01;19;04;29;01;70.3176;139.26239631175045;B
2010;05;14;13;01;19;04;29;02;683.8026;116.26890229964991;B
2010;05;14;13;02;06;01;03;02;284.7648;258.95356376137966;C
2010;05;14;13;02;06;01;04;02;14.9876;223.5139710296163;C
2010;05;14;13;02;12;02;04;02;4068.614;201.48773504883974;B
2010;05;14;13;02;17;03;03;02;2311.0988;435.5871210915244;D
2010;05;14;13;02;17;03;04;02;373.7823;379.25797203298885;D
2010;05;14;13;02;17;03;06;02;974.1433;361.0246242524697;C
2010;05;14;13;02;17;03;09;02;275.5301;319.02106242307525;C
2010;05;14;13;02;19;04;04;01;0.2244;161.1431400073089;B
2010;05;14;13;02;19;04;04;02;2.1824;138.15002074624073;B
2010;05;14;13;02;19;04;06;01;0.1702;219.79782026184847;C
2010;05;14;13;02;19;04;06;02;1.6554;196.8034379099035;B
2010;05;14;13;02;19;04;09;01;1.6005;143.94474452427968;B
2010;05;14;13;02;19;04;09;02;15.5643;120.95131310808664;B
2010;05;14;13;02;19;04;21;01;0.804;156.6531994214155;B
2010;05;14;13;02;19;04;21;02;7.818099999999999;110.66638877077858;B
2010;05;14;13;02;19;04;23;01;0.0945;168.18611742858042;B
2010;05;14;13;02;19;04;23;02;0.9189;145.19293960896997;B
2010;05;14;13;02;19;04;24;01;2.2339;154.0783155673611;B
2010;05;14;13;02;19;04;24;02;21.7232;131.0848138709123;B
2010;05;14;13;02;19;04;26;01;1.2772;210.80437284842245;C
2010;05;14;13;02;19;04;26;02;12.4199;187.81105322470881;B
2010;05;14;13;02;19;04;29;01;0.7686;139.2621163877269;B
2010;05;14;13;02;19;04;29;02;7.4741;116.26889216098085;B
2010;05;14;13;03;06;01;01;02;71190.6939;156.72227074389303;B
2010;05;14;13;03;06;01;03;02;193212.0304;229.9092766283646;C
2010;05;14;13;03;06;01;04;02;282537.9336;200.89478528104877;B
2010;05;14;13;03;06;01;06;02;83310.3341;300.69210386256714;C
2010;05;14;13;03;06;01;09;02;22656.0824;175.8247372263894;B
2010;05;14;13;03;12;02;01;02;50330.2867;151.9948378235815;B
2010;05;14;13;03;12;02;03;02;180588.863;220.6724902891538;C
2010;05;14;13;03;12;02;04;02;285692.7446;196.90599649491412;B
2010;05;14;13;03;12;02;06;02;67510.426;295.8045620760653;C
2010;05;14;13;03;12;02;09;02;20017.6153;169.81956885272479;B
2010;05;14;13;03;17;03;01;02;237343.9159;213.51324147525796;C
2010;05;14;13;03;17;03;03;02;743095.4935;361.4220580698603;C
2010;05;14;13;03;17;03;04;02;1653177.2282;312.2218323814479;C
2010;05;14;13;03;17;03;06;02;372397.4901;466.01951790534235;D
2010;05;14;13;03;17;03;09;02;123232.1574;245.6980920711284;C
2010;05;14;13;03;19;04;04;01;118.5575;161.14358819459943;B
2010;05;14;13;03;19;04;04;02;1152.9113;138.15010068060948;B
2010;05;14;13;03;19;04;06;01;89.931;219.79686544789422;C
2010;05;14;13;03;19;04;06;02;874.5337;196.80337419637078;B
2010;05;14;13;03;19;04;09;01;845.5313;143.944802310253;B
2010;05;14;13;03;19;04;09;02;8222.3621;120.9513151091206;B
2010;05;14;13;03;19;04;21;01;424.7188;156.65333150964653;B
2010;05;14;13;03;19;04;21;02;4130.1744;110.66634744331591;B
2010;05;14;13;03;19;04;23;01;49.9185;168.18650805669796;B
2010;05;14;13;03;19;04;23;02;485.4317;145.1930278273792;B
2010;05;14;13;03;19;04;24;01;1180.1115;154.0783020890483;B
2010;05;14;13;03;19;04;24;02;11475.9845;131.08481599818032;B
2010;05;14;13;03;19;04;26;01;674.7113;210.80452492000205;C
2010;05;14;13;03;19;04;26;02;6561.2242;187.8110355370187;B
2010;05;14;13;03;19;04;29;01;406.0283;139.26239440258598;B
2010;05;14;13;03;19;04;29;02;3948.4192;116.26890233082196;B
2010;05;14;13;04;06;01;01;02;293992.2069;170.5019021342195;B
2010;05;14;13;04;06;01;03;02;1546059.1388;240.45965037372258;C
2010;05;14;13;04;06;01;04;02;1900180.427;212.76762970021804;C
2010;05;14;13;04;06;01;06;02;938612.4185;301.6705351945509;C
2010;05;14;13;04;06;01;09;02;221937.1392;188.346969950262;B
2010;05;14;13;04;12;02;01;02;52968.145899999996;145.86316522839843;B
2010;05;14;13;04;12;02;03;02;137782.3048;221.0639434024494;C
2010;05;14;13;04;12;02;04;02;334552.7963;189.4621028356238;B
2010;05;14;13;04;12;02;06;02;49413.6042;295.1900743300763;C
2010;05;14;13;04;12;02;09;02;11766.7807;166.6064850929935;B
2010;05;14;13;04;17;03;01;02;277387.4336;207.04553886411128;B
2010;05;14;13;04;17;03;03;02;409048.8687;366.4292564487971;C
2010;05;14;13;04;17;03;04;02;1217953.6253;314.90209231097606;C
2010;05;14;13;04;17;03;06;02;195579.4028;485.7031314047798;D
2010;05;14;13;04;17;03;09;02;67449.2967;250.62519062558454;C
2010;05;14;13;04;19;04;04;01;206.8991;161.14359868168276;B
2010;05;14;13;04;19;04;04;02;2011.9883;138.1501039874959;B
2010;05;14;13;04;19;04;06;01;156.942;219.7968639624483;C
2010;05;14;13;04;19;04;06;02;1526.1813;196.803373130969;B
2010;05;14;13;04;19;04;09;01;1475.5681;143.9448170506488;B
2010;05;14;13;04;19;04;09;02;14349.15;120.95131741659002;B
2010;05;14;13;04;19;04;21;01;741.1926;156.653338708451;B
2010;05;14;13;04;19;04;21;02;7207.721;110.66635386716665;B
2010;05;14;13;04;19;04;23;01;87.1146;168.18652657790452;B
2010;05;14;13;04;19;04;23;02;847.145;145.19303439277422;B
2010;05;14;13;04;19;04;24;01;2059.4565;154.07831248248291;B
2010;05;14;13;04;19;04;24;02;20027.1675;131.0848167816432;B
2010;05;14;13;04;19;04;26;01;1177.4638;210.80454322898424;C
2010;05;14;13;04;19;04;26;02;11450.2364;187.81104865150164;B
2010;05;14;13;04;19;04;29;01;708.5752;139.26239795421895;B
2010;05;14;13;04;19;04;29;02;6890.5333;116.26890456629386;B
2010;05;14;13;05;06;01;01;02;224317.3;159.0237135743605;B
2010;05;14;13;05;06;01;03;02;1135137.9879;237.78324935523537;C
2010;05;14;13;05;06;01;04;02;954314.8315;201.62305805217034;B
2010;05;14;13;05;06;01;06;02;516501.207;314.4902190611338;C
2010;05;14;13;05;06;01;09;02;119445.0084;183.2209729076681;B
2010;05;14;13;05;12;02;01;02;208022.8996;155.57396808723152;B
2010;05;14;13;05;12;02;03;02;1036624.5384;228.61006535806345;C
2010;05;14;13;05;12;02;04;02;885747.9598;193.45534255732832;B
2010;05;14;13;05;12;02;06;02;457864.1585;296.0188902401851;C
2010;05;14;13;05;12;02;09;02;102628.4813;175.10915592747864;B
2010;05;14;13;05;17;03;01;02;367310.2427;217.413929767585;C
2010;05;14;13;05;17;03;03;02;1360144.3588;382.77447782961946;D
2010;05;14;13;05;17;03;04;02;1572865.3603;311.0037991841361;C
2010;05;14;13;05;17;03;06;02;536132.7576;532.7451771270872;D
2010;05;14;13;05;17;03;09;02;159870.7477;265.6451816763361;C
2010;05;14;13;05;19;04;04;01;432.7146;161.1435955163187;B
2010;05;14;13;05;19;04;04;02;4207.9295;138.15010866728787;B
2010;05;14;13;05;19;04;06;01;308.5271;219.79688430000402;C
2010;05;14;13;05;19;04;06;02;3000.2692;196.8034023642403;B
2010;05;14;13;05;19;04;09;01;592.0914;143.94481326756235;B
2010;05;14;13;05;19;04;09;02;5757.788;120.95132089574193;B
2010;05;14;13;05;19;04;21;01;900.0388;156.68916659724198;B
2010;05;14;13;05;19;04;21;02;8752.4197;110.70217829638561;B
2010;05;14;13;05;19;04;23;01;162.9328;168.18652034986349;B
2010;05;14;13;05;19;04;23;02;1584.4389;145.19302435537767;B
2010;05;14;13;05;19;04;24;01;3699.6153;154.07831182107307;B
2010;05;14;13;05;19;04;24;02;35976.8782;131.08480372445013;B
2010;05;14;13;05;19;04;26;01;1984.0289;210.80454425179897;C
2010;05;14;13;05;19;04;26;02;19293.6721;187.81104197892432;B
2010;05;14;13;05;19;04;29;01;245.809;139.26239398433827;B
2010;05;14;13;05;19;04;29;02;2390.3676;116.26889830903019;B
2010;05;21;51;01;04;03;01;01;14937.578000000001;291.7718209519647;C
2010;05;21;51;01;04;03;01;02;88023.4309;171.06483266508133;B
2010;05;21;51;01;04;03;03;01;45042.3225;313.54615674730934;C
2010;05;21;51;01;04;03;03;02;233522.2978;260.4476659624063;C
2010;05;21;51;01;04;03;04;01;121822.4235;286.8693733272131;C
2010;05;21;51;01;04;03;04;02;777528.3979;230.50371890462748;C
2010;05;21;51;01;04;03;06;01;28360.5393;397.7630214641795;D
2010;05;21;51;01;04;03;06;02;146949.1199;344.8204628771322;C
2010;05;21;51;01;04;03;09;01;9001.2599;255.63633392368098;C
2010;05;21;51;01;04;03;09;02;38019.6437;201.91216440009768;B
2010;05;21;51;01;09;01;01;01;4157.3423;281.8885120636344;C
2010;05;21;51;01;09;01;01;02;31449.2746;154.53191749828164;B
2010;05;21;51;01;09;01;03;01;19975.4153;272.73861463368235;C
2010;05;21;51;01;09;01;03;02;100570.3786;215.32973179154774;C
2010;05;21;51;01;09;01;04;01;50310.3821;255.21883896277103;C
2010;05;21;51;01;09;01;04;02;321342.3945;194.45213643539745;B
2010;05;21;51;01;09;01;06;01;8867.6439;329.7708483325522;C
2010;05;21;51;01;09;01;06;02;48035.3354;277.78877320395725;C
2010;05;21;51;01;09;01;09;01;2614.9653;229.6091445209386;C
2010;05;21;51;01;09;01;09;02;10212.8533;175.86774209501374;B
2010;05;21;51;01;10;01;01;01;6048.0416000000005;280.8115209832929;C
2010;05;21;51;01;10;01;01;02;34335.1079;152.85420176016268;B
2010;05;21;51;01;10;01;03;01;17641.6008;263.3044563337161;C
2010;05;21;51;01;10;01;03;02;93586.7518;202.92232545830626;B
2010;05;21;51;01;10;01;04;01;24288.0535;251.34317706609045;C
2010;05;21;51;01;10;01;04;02;171182.2541;188.5869364664032;B
2010;05;21;51;01;10;01;06;01;9453.4605;310.16217712462276;C
2010;05;21;51;01;10;01;06;02;61962.7916;249.02483774762297;C
2010;05;21;51;01;10;01;09;01;2005.2257;227.30008255074742;C
2010;05;21;51;01;10;01;09;02;11273.3271;165.92447240151398;B
2010;05;21;51;01;12;02;01;01;751.2431;209.3543377365162;B
2010;05;21;51;01;12;02;01;02;4544.389;150.52749585316295;B
2010;05;21;51;01;12;02;03;01;2295.2232;262.01930838308596;C
2010;05;21;51;01;12;02;03;02;18557.1738;202.57824243990802;B
2010;05;21;51;01;12;02;04;01;4280.2858;239.97893936320995;C
2010;05;21;51;01;12;02;04;02;33091.9622;182.065119429019;B
2010;05;21;51;01;12;02;06;01;3491.0186;311.6653843394987;C
2010;05;21;51;01;12;02;06;02;24929.0816;255.38320751855161;C
2010;05;21;51;01;12;02;09;01;769.2397;230.47590264828042;C
2010;05;21;51;01;12;02;09;02;6288.0038;170.63804689185534;B
2010;05;21;51;01;16;03;01;01;10194.7116;332.0387187872703;C
2010;05;21;51;01;16;03;01;02;58835.3398;217.2326321816638;C
2010;05;21;51;01;16;03;03;01;38717.8923;381.9568218328425;D
2010;05;21;51;01;16;03;03;02;201805.502;336.52364982492435;C
2010;05;21;51;01;16;03;04;01;87425.8346;367.78600597015094;C
2010;05;21;51;01;16;03;04;02;556523.3493;317.3131365000145;C
2010;05;21;51;01;16;03;06;01;21633.219;454.8705020325128;D
2010;05;21;51;01;16;03;06;02;118831.103;399.3189376479611;D
2010;05;21;51;01;16;03;09;01;5791.8992;312.1609983265481;C
2010;05;21;51;01;16;03;09;02;27416.4546;260.36393812614847;C
2010;05;21;51;01;19;04;04;01;107.0488;163.05565527497754;B
2010;05;21;51;01;19;04;04;02;1040.9954;124.88283919333452;B
2010;05;21;51;01;19;04;06;01;74.547;204.53858401586217;B
2010;05;21;51;01;19;04;06;02;724.9312;166.36576124714443;B
2010;05;21;51;01;19;04;09;01;719.0167;152.25576179692143;B
2010;05;21;51;01;19;04;09;02;6992.0722;114.08294280567999;B
2010;05;21;51;01;19;04;21;01;358.0022;180.50094028688903;B
2010;05;21;51;01;19;04;21;02;3481.3896999999997;104.1553026832255;B
2010;05;21;51;01;19;04;23;01;48.8662;169.42834600693078;B
2010;05;21;51;01;19;04;23;02;475.1986;131.2555170046681;B
2010;05;21;51;01;19;04;24;01;1051.7802;159.39472141680977;B
2010;05;21;51;01;19;04;24;02;10228.0278;121.2218943317295;B
2010;05;21;51;01;19;04;26;01;549.1026;197.22414345912205;B
2010;05;21;51;01;19;04;26;02;5339.7435;159.0513320948429;B
2010;05;21;51;01;19;04;29;01;338.933;152.49906936083755;B
2010;05;21;51;01;19;04;29;02;3295.9512;114.32624622862163;B
2010;05;21;51;02;04;03;04;01;122.1798;274.61186385071;C
2010;05;21;51;02;04;03;04;02;1053.5118;220.03485788485864;C
2010;05;21;51;02;04;03;06;01;208.7966;385.32735027061966;D
2010;05;21;51;02;04;03;06;02;1673.5424;325.9978777635387;C
2010;05;21;51;02;04;03;09;02;409.4517;196.38471754118441;B
2010;05;21;51;02;16;03;01;02;723.197;198.89317588817593;B
2010;05;21;51;02;16;03;04;02;30.1332;276.54957207328937;C
2010;05;21;51;02;19;04;04;01;0.1202;163.0559750783979;B
2010;05;21;51;02;19;04;04;02;1.169;124.882884648546;B
2010;05;21;51;02;19;04;06;01;0.0837;204.53970428718372;B
2010;05;21;51;02;19;04;06;02;0.8141;166.36550803707172;B
2010;05;21;51;02;19;04;09;01;0.8074;152.25584835953242;B
2010;05;21;51;02;19;04;09;02;7.8517;114.08293319758279;B
2010;05;21;51;02;19;04;21;01;0.40199999999999997;180.50115242813087;B
2010;05;21;51;02;19;04;21;02;3.9095;104.15531855551144;B
2010;05;21;51;02;19;04;23;01;0.0549;169.43161097970386;B
2010;05;21;51;02;19;04;23;02;0.5336;131.2552751320895;B
2010;05;21;51;02;19;04;24;01;1.1811;159.39476425952589;B
2010;05;21;51;02;19;04;24;02;11.4855;121.22188149907709;B
2010;05;21;51;02;19;04;26;01;0.6166;197.2242912753731;B
2010;05;21;51;02;19;04;26;02;5.9962;159.0513514739426;B
2010;05;21;51;02;19;04;29;01;0.3806;152.49886635349293;B
2010;05;21;51;02;19;04;29;02;3.7012;114.32625368096487;B
2010;05;21;51;03;04;03;01;02;338.9986;170.7501343285239;B
2010;05;21;51;03;04;03;03;02;819.5885;277.4727570974942;C
2010;05;21;51;03;04;03;04;01;1426.6789;279.7884458454562;C
2010;05;21;51;03;04;03;04;02;11795.9661;236.8086027340826;C
2010;05;21;51;03;04;03;06;02;802.6106;412.17560985258046;D
2010;05;21;51;03;04;03;09;02;206.2312;215.81958617397828;C
2010;05;21;51;03;09;01;01;02;582.5753;150.78961661136702;B
2010;05;21;51;03;09;01;03;01;6.9475;269.04788478061823;C
2010;05;21;51;03;09;01;03;02;812.4362;237.27176399382657;C
2010;05;21;51;03;09;01;04;01;132.0021;248.5215633815645;C
2010;05;21;51;03;09;01;04;02;1136.2614;182.9150769247926;B
2010;05;21;51;03;09;01;06;02;780.1049;340.5200462088675;C
2010;05;21;51;03;09;01;09;02;191.1779;197.5357151883511;B
2010;05;21;51;03;10;01;03;02;24.7261;214.34991579986894;C
2010;05;21;51;03;10;01;04;02;469.7957;187.12696136840088;B
2010;05;21;51;03;12;02;03;02;774.2589;217.48300758341736;C
2010;05;21;51;03;12;02;04;02;187.9183;186.50855504637718;B
2010;05;21;51;03;16;03;01;02;824.8966;224.58445740526327;C
2010;05;21;51;03;16;03;03;01;249.4357;220.776880541163;C
2010;05;21;51;03;16;03;03;02;2038.9651;336.33700360731484;C
2010;05;21;51;03;16;03;04;01;748.8276;360.2771032936426;C
2010;05;21;51;03;16;03;04;02;6155.5218;311.8832516940696;C
2010;05;21;51;03;19;04;04;01;0.8688;163.05565087513236;B
2010;05;21;51;03;19;04;04;02;8.4488;124.88280284214005;B
2010;05;21;51;03;19;04;06;01;0.605;204.53868184403785;B
2010;05;21;51;03;19;04;06;02;5.8836;166.36573195303862;B
2010;05;21;51;03;19;04;09;01;5.8356;152.25574298882657;B
2010;05;21;51;03;19;04;09;02;56.7484;114.08293811179561;B
2010;05;21;51;03;19;04;21;01;2.9055999999999997;180.5008643728308;B
2010;05;21;51;03;19;04;21;02;28.2553;104.15530018568552;B
2010;05;21;51;03;19;04;23;01;0.3966;169.42810766600394;B
2010;05;21;51;03;19;04;23;02;3.8568;131.25557077516106;B
2010;05;21;51;03;19;04;24;01;8.5364;159.39470930214532;B
2010;05;21;51;03;19;04;24;02;83.0117;121.22189533882593;B
2010;05;21;51;03;19;04;26;01;4.4566;197.22411286787366;B
2010;05;21;51;03;19;04;26;02;43.3379;159.05133029145068;B
2010;05;21;51;03;19;04;29;01;2.7508;152.4990505782423;B
2010;05;21;51;03;19;04;29;02;26.7503;114.3262353557659;B
2010;05;21;51;04;04;03;01;01;14086.999500000002;311.52015912241507;C
2010;05;21;51;04;04;03;01;02;92692.4318;175.79938672870048;B
2010;05;21;51;04;04;03;03;01;65044.0339;320.219278078961;C
2010;05;21;51;04;04;03;03;02;240847.7347;263.15422605782726;C
2010;05;21;51;04;04;03;04;01;132265.0916;291.03881753185146;C
2010;05;21;51;04;04;03;04;02;637369.9774;231.94859077189753;C
2010;05;21;51;04;04;03;06;01;34758.3559;401.9136196795029;D
2010;05;21;51;04;04;03;06;02;126463.9435;345.14038654324975;C
2010;05;21;51;04;04;03;09;01;13169.0508;259.1591574877437;C
2010;05;21;51;04;04;03;09;02;25313.6712;199.99848699175524;B
2010;05;21;51;04;09;01;01;01;5369.0193;299.20636090410676;C
2010;05;21;51;04;09;01;01;02;38642.369;158.71215508412345;B
2010;05;21;51;04;09;01;03;01;22216.1869;281.3784792638378;C
2010;05;21;51;04;09;01;03;02;91958.0399;220.6172994426538;C
2010;05;21;51;04;09;01;04;01;52258.0373;260.92763797878445;C
2010;05;21;51;04;09;01;04;02;242880.5584;198.79752212872955;B
2010;05;21;51;04;09;01;06;01;12302.5864;336.638004920524;C
2010;05;21;51;04;09;01;06;02;36594.4215;277.5710787283233;C
2010;05;21;51;04;09;01;09;01;3690.0529;236.8705855459895;C
2010;05;21;51;04;09;01;09;02;5886.1369;176.05884331560821;B
2010;05;21;51;04;10;01;01;01;7314.4753;287.5143192028384;C
2010;05;21;51;04;10;01;01;02;32954.2861;152.64154173486804;B
2010;05;21;51;04;10;01;03;01;23136.2974;267.4817910979093;C
2010;05;21;51;04;10;01;03;02;97637.1134;205.41934804056723;B
2010;05;21;51;04;10;01;04;01;29260.3476;252.84133023259247;C
2010;05;21;51;04;10;01;04;02;187950.1142;187.97236659980635;B
2010;05;21;51;04;10;01;06;01;7522.4583;316.8497900377381;C
2010;05;21;51;04;10;01;06;02;38749.0693;259.89380172623703;C
2010;05;21;51;04;10;01;09;01;2440.7845;230.64217711803514;C
2010;05;21;51;04;10;01;09;02;8701.6855;169.92374906890174;B
2010;05;21;51;04;12;02;01;01;857.9794;283.92776904372573;C
2010;05;21;51;04;12;02;01;02;7013.3915;146.34645859959045;B
2010;05;21;51;04;12;02;03;01;2797.7206;263.5937849153857;C
2010;05;21;51;04;12;02;03;02;19461.3748;197.39211054116646;B
2010;05;21;51;04;12;02;04;01;9588.3078;240.26706805419667;C
2010;05;21;51;04;12;02;04;02;41207.9271;179.92127863360562;B
2010;05;21;51;04;12;02;06;01;2596.3619;311.0796125261771;C
2010;05;21;51;04;12;02;06;02;19036.27;244.51253257166582;C
2010;05;21;51;04;12;02;09;01;613.9044;230.78962102053654;C
2010;05;21;51;04;12;02;09;02;3869.7705;164.2125513954009;B
2010;05;21;51;04;16;03;01;01;20793.3535;352.0751767347151;C
2010;05;21;51;04;16;03;01;02;125761.7732;218.5923892070124;C
2010;05;21;51;04;16;03;03;01;72244.545;389.90935271050967;D
2010;05;21;51;04;16;03;03;02;301911.5586;338.95588370179945;C
2010;05;21;51;04;16;03;04;01;157399.6605;369.80540297487653;C
2010;05;21;51;04;16;03;04;02;749198.9497;316.2755996115511;C
2010;05;21;51;04;16;03;06;01;37286.622;465.71030388055647;D
2010;05;21;51;04;16;03;06;02;116625.9388;397.08042282339204;D
2010;05;21;51;04;16;03;09;01;14647.3328;310.4297659349448;C
2010;05;21;51;04;16;03;09;02;22404.4016;260.7298787560049;C
2010;05;21;51;04;19;04;04;01;115.4818;163.05565829935227;B
2010;05;21;51;04;19;04;04;02;1123.0022;124.88283807924014;B
2010;05;21;51;04;19;04;06;01;80.4196;204.5385809016813;B
2010;05;21;51;04;19;04;06;02;782.0394;166.36577813395724;B
2010;05;21;51;04;19;04;09;01;775.659;152.2557600197024;B
2010;05;21;51;04;19;04;09;02;7542.8893;114.0829378925522;B
2010;05;21;51;04;19;04;21;01;386.2048;180.50094641913802;B
2010;05;21;51;04;19;04;21;02;3755.6445000000003;104.1552980982331;B
2010;05;21;51;04;19;04;23;01;52.7157;169.42834956408115;B
2010;05;21;51;04;19;04;23;02;512.6335;131.25550648249933;B
2010;05;21;51;04;19;04;24;01;1134.6367;159.3947205025696;B
2010;05;21;51;04;19;04;24;02;11033.765;121.2218967054545;B
2010;05;21;51;04;19;04;26;01;592.3595;197.22412971529798;B
2010;05;21;51;04;19;04;26;02;5760.3945;159.05132173766145;B
2010;05;21;51;04;19;04;29;01;365.6333;152.49906757128963;B
2010;05;21;51;04;19;04;29;02;3555.5976;114.32624752841453;B
2010;05;22;52;01;04;03;01;01;9371.1442;302.2002833059768;C
2010;05;22;52;01;04;03;01;02;52997.1553;173.8881375025845;B
2010;05;22;52;01;04;03;03;01;62663.4596;308.7498829846534;C
2010;05;22;52;01;04;03;03;02;349525.5382;252.19338183995;C
2010;05;22;52;01;04;03;04;01;65578.9088;284.809702478542;C
2010;05;22;52;01;04;03;04;02;401680.7892;225.7646124563542;C
2010;05;22;52;01;04;03;06;01;32005.9492;384.5091449298821;D
2010;05;22;52;01;04;03;06;02;193534.8086;325.2302852447249;C
2010;05;22;52;01;04;03;09;01;8870.2904;261.4021618015644;C
2010;05;22;52;01;04;03;09;02;50918.7003;200.11730194157872;B
2010;05;22;52;01;09;01;01;01;10134.9863;300.7770533613884;C
2010;05;22;52;01;09;01;01;02;47407.0244;162.7900943106991;B
2010;05;22;52;01;09;01;03;01;87395.1871;284.15007346042887;C
2010;05;22;52;01;09;01;03;02;411646.5425;222.99000025983005;C
2010;05;22;52;01;09;01;04;01;78741.0879;267.25492119400246;C
2010;05;22;52;01;09;01;04;02;461558.0437;201.05772137583574;B
2010;05;22;52;01;09;01;06;01;46667.4115;338.39254654255956;C
2010;05;22;52;01;09;01;06;02;220673.3687;277.19786165484794;C
2010;05;22;52;01;09;01;09;01;13838.3608;245.68105244411365;C
2010;05;22;52;01;09;01;09;02;53639.1289;183.24217638044558;B
2010;05;22;52;01;10;01;01;01;18750.9921;292.31635931711446;C
2010;05;22;52;01;10;01;01;02;85665.6043;157.45147063226165;B
2010;05;22;52;01;10;01;03;01;102861.9088;272.83165174374403;C
2010;05;22;52;01;10;01;03;02;448303.9843;207.84623242652188;B
2010;05;22;52;01;10;01;04;01;121210.3517;256.84900639024397;C
2010;05;22;52;01;10;01;04;02;758282.5537;191.41560380017745;B
2010;05;22;52;01;10;01;06;01;48244.6909;323.0703185153702;C
2010;05;22;52;01;10;01;06;02;251988.4776;259.6498079624069;C
2010;05;22;52;01;10;01;09;01;10750.4787;240.01388068666313;C
2010;05;22;52;01;10;01;09;02;49399.0643;175.03069764084358;B
2010;05;22;52;01;12;02;01;01;5577.7027;294.3040581894613;C
2010;05;22;52;01;12;02;01;02;45593.880900000004;153.18251109708913;B
2010;05;22;52;01;12;02;03;01;53417.0767;264.0805281224358;C
2010;05;22;52;01;12;02;03;02;229493.7225;200.08318724191008;B
2010;05;22;52;01;12;02;04;01;79668.1752;248.8073881105882;C
2010;05;22;52;01;12;02;04;02;454854.9341;181.82860187750092;B
2010;05;22;52;01;12;02;06;01;24626.6498;305.2427786474289;C
2010;05;22;52;01;12;02;06;02;116401.224;241.3912429899102;C
2010;05;22;52;01;12;02;09;01;6573.8205;231.99688792582606;C
2010;05;22;52;01;12;02;09;02;24338.6767;167.76305472322275;B
2010;05;22;52;01;16;03;01;01;33065.8891;334.5479908207849;C
2010;05;22;52;01;16;03;01;02;191248.9895;215.38854655936666;C
2010;05;22;52;01;16;03;03;01;289169.0464;378.85038306950514;D
2010;05;22;52;01;16;03;03;02;1506853.5552;332.97218567691965;C
2010;05;22;52;01;16;03;04;01;353247.7611;354.5775774598328;C
2010;05;22;52;01;16;03;04;02;2302980.339;300.4028728460358;C
2010;05;22;52;01;16;03;06;01;147167.6023;468.8734966063132;D
2010;05;22;52;01;16;03;06;02;808502.7511;416.53803690155854;D
2010;05;22;52;01;16;03;09;01;52688.729;302.2980227079678;C
2010;05;22;52;01;16;03;09;02;247288.3772;250.9135836184875;C
2010;05;22;52;01;19;04;04;01;326.3918;169.70364999574022;B
2010;05;22;52;01;19;04;04;02;3173.9948;131.22925046116853;B
2010;05;22;52;01;19;04;06;01;216.1767;213.69008872220877;C
2010;05;22;52;01;19;04;06;02;2102.2086;175.21567673540127;B
2010;05;22;52;01;19;04;09;01;2348.0282;158.64091876459528;B
2010;05;22;52;01;19;04;09;02;22833.3803;120.16650452921522;B
2010;05;22;52;01;19;04;21;01;1202.149;186.6666468730175;B
2010;05;22;52;01;19;04;21;02;11690.2878;109.71781205543891;B
2010;05;22;52;01;19;04;23;01;125.1494;176.73864017288744;B
2010;05;22;52;01;19;04;23;02;1217.0148;138.264221953617;B
2010;05;22;52;01;19;04;24;01;3123.2146;166.23625771408615;B
2010;05;22;52;01;19;04;24;02;30371.6742;127.76183595445832;B
2010;05;22;52;01;19;04;26;01;1513.8452;205.87000894821216;B
2010;05;22;52;01;19;04;26;02;14721.3754;167.39557556864054;B
2010;05;22;52;01;19;04;29;01;1103.7737;160.0235545072618;B
2010;05;22;52;01;19;04;29;02;10733.6379;121.54915153201561;B
2010;05;22;52;02;09;01;03;01;10.3314;253.50986959905885;C
2010;05;22;52;02;09;01;03;02;66.5704;192.79678732206207;B
2010;05;22;52;02;09;01;04;01;196.2963;232.37226713178813;C
2010;05;22;52;02;09;01;04;02;1604.5877;171.65790442398367;B
2010;05;22;52;02;09;01;06;02;17.8816;240.9325641664202;C
2010;05;22;52;02;10;01;03;01;210.1319;265.2960484959259;C
2010;05;22;52;02;10;01;03;02;1717.6837;201.3881416423273;B
2010;05;22;52;02;10;01;04;01;242.9522;245.40698078445777;C
2010;05;22;52;02;10;01;04;02;1985.9672;182.50473655988486;B
2010;05;22;52;02;10;01;06;01;199.4143;309.7321923468421;C
2010;05;22;52;02;10;01;06;02;1650.6563;241.57643145085186;C
